"Video ID",Title,Length,Published,"Region Restriction Count"
H7GoZpIIFsk,"Criss Angel Talks to the Dead (S2, E20) | Criss Angel: Mindfreak - Full Episode","21m 18s","2021-12-30T23:00:07Z","2 (allowed)"
a8cPndUtl24,"Investigating a HAUNTED Masonic Temple (S1, E5) | Haunted Encounters: Face to Face - Full Episode","42m 6s","2021-12-29T23:00:00Z","2 (allowed)"
L87ccRVHsrY,"UFO Hunters: Current Technology Derived From UFO Crash Sites? (S1, E7) | Full Episode","44m 43s","2021-12-28T23:00:19Z","2 (allowed)"
PDXRcu_M44w,"Criss Angel Makes a Motorcycle VANISH from Exploding Cage | Criss Angel: Mindfreak","5m 11s","2021-12-28T01:00:09Z","1 (blocked)"
9WHx0qzqEdk,"Actress Alysia Reiner Confronts Spirits TERRORIZING Her Daughter | The Haunting Of - Full Episode","40m 22s","2021-12-26T23:00:06Z","2 (allowed)"
cqlaT6FzPHY,"Ancient Aliens: Tablet of Shamash","2m 57s","2021-12-26T21:00:13Z","1 (blocked)"
kb3yjQl0gjc,"Ghost Hunters: Team Shares HAUNTING Discoveries in Illinois Hotel","5m 8s","2021-12-25T20:59:47Z","1 (blocked)"
xhaSudFevGQ,"Criss Angel's MINDBLOWING Trick for Three 6 Mafia | Criss Angel: Mindfreak - Full Episode","21m 33s","2021-12-23T23:00:24Z","2 (allowed)"
"KNktG9E-ASU","Investigating the Infamously HAUNTED Hotel Cecil | Haunted Encounters: Face to Face - Full Episode","41m 36s","2021-12-22T23:00:07Z","2 (allowed)"
ORCTgbLklWI,"UFO Hunters: Search for UFO Crash Site in Mexico (S1, E4) | Full Episode","44m 43s","2021-12-21T23:00:16Z","2 (allowed)"
qQ4_mGlMjmI,"Criss Angel Mindfreak: Mass Levitation Trick","5m 42s","2021-12-21T01:00:09Z","1 (blocked)"
uA0ZemPSrx8,"Ghost WREAK HAVOC on Actress Diane Farr's Home (S3, E12) | The Haunting Of - Full Episode","40m 30s","2021-12-19T23:00:22Z","2 (allowed)"
_AhLs_JLyDE,"Ancient Aliens: Tibetan And Kabbalistic Traditions","4m 11s","2021-12-19T21:00:10Z","1 (blocked)"
xP93QLrqOh8,"Looking for the Lady w/ White Hair | Ghost Hunters","4m 17s","2021-12-18T21:00:30Z","1 (blocked)"
FbA6ilucYxA,"Criss Angel Makes a Motorcycle VANISH (S2, E15) | Criss Angel: Mindfreak - Full Episode","21m 41s","2021-12-16T22:59:48Z","2 (allowed)"
nuxp0_2S3eY,"Inside the Infamous Eastern State Penitentiary | Haunted Encounters: Face to Face - Full Episode","42m 16s","2021-12-15T23:00:21Z","2 (allowed)"
cSBXqunA2Zo,"Unexplained Paranormal Activity from Antique Wine Box from WWII | Haunted History - Full Episode","42m 26s","2021-12-14T23:00:18Z","2 (allowed)"
NFPoaUYBme0,"MonsterQuest: Possible Bigfoot Attacks in Canada? (S1, E2) | Full Episode","45m 2s","2021-12-13T23:00:08Z","2 (allowed)"
"5qsdK-897eg","Actor Anthony Michael Hall Revisits Creepy LA Hotel (S3, E17) | The Haunting Of - Full Episode","40m 21s","2021-12-12T23:00:03Z","2 (allowed)"
RC5N3d39B1Q,"Ancient Aliens: Pachacuti and His Powerful Disk","5m 10s","2021-12-12T21:00:17Z","1 (blocked)"
cuQX7npgvdQ,"Ghost of Mother’s Voice Caught on Tape | Ghost Hunters","5m 3s","2021-12-11T21:00:22Z","1 (blocked)"
gt18yHwxWB8,"Criss Angel Attempts DARING Shark Cage Escape (S2, E18) | Criss Angel: Mindfreak - Full Episode","21m 45s","2021-12-09T23:00:13Z","2 (allowed)"
2tohxLo9WE8,"Movie Theater Haunted By Dead Owners | Haunted Encounters: Face to Face - Full Episode","41m 54s","2021-12-08T23:00:01Z","2 (allowed)"
Mms_logCJoQ,"Haunted History: Salem Witch Trials (S1, E7) | Full Episode","42m 23s","2021-12-07T23:00:09Z","2 (allowed)"
pVVcf7jHdq4,"‘White Death’ Trick - Being Buried ALIVE In Snow | Criss Angel: Mindfreak","7m 7s","2021-12-07T01:00:08Z","1 (blocked)"
l3By3SKIN_w,"Actor Christopher McDonald Recounts Ghostly Encounter | The Haunting Of - Full Episode","40m 42s","2021-12-05T23:00:31Z","2 (allowed)"
fsOgKHrb4Rc,"800 TON Structure of Flying Vehicle Depicted in Ancient Shinto Writings | Ancient Aliens","4m 59s","2021-12-05T21:00:12Z","1 (blocked)"
gWEQsD0dCKI,"Paranormal Activity Occurs on Haunted Staircase at Night | Ghost Hunters","5m 12s","2021-12-04T21:00:27Z","1 (blocked)"
r5ezpwCcbJw,"Escape Attempt from Straitjacket While Being Drowned Alive | Criss Angel: Mindfreak - Full Episode","21m 42s","2021-12-02T23:00:20Z","2 (allowed)"
xOs6gkmBZIk,"Tricia Is Haunted by Her Dead Ex-boyfriend | Stalked by a Ghost (S1, E3) | Full Episode","41m 11s","2021-12-01T23:00:25Z","2 (allowed)"
BiLOuC2_G88,"Haunted History: Ghosts of Gettysburg (S1, E2) | Full Episode","42m 39s","2021-11-30T23:00:05Z","2 (allowed)"
HSednm5udoU,"Actress Beverley Mitchell Visits Pennhurst Asylum with Kim Russo | The Haunting Of - Full Episode","39m 42s","2021-11-28T23:00:05Z","2 (allowed)"
"17Aa-LyQ21E","Protective Evil Spirit Curse Written on a Stone Coffin inside KV55 Tomb? | Ancient Aliens","4m 21s","2021-11-28T21:00:00Z","1 (blocked)"
7t15D9ciu_U,"Civil War Hospital HAUNTED by Wounded Soldiers | Ghost Hunters","5m 11s","2021-11-27T21:00:02Z","1 (blocked)"
0cpeMrns3GY,"Making a Hummer Appear From NOWHERE (S2, E16) | Criss Angel: Mindfreak - Full Episode","21m 42s","2021-11-25T22:59:49Z","2 (allowed)"
qqFd9ne4bP4,"Woman HAUNTED by Boyfriend’s Ghost | Stalked By A Ghost - Full Episode","42m 51s","2021-11-24T23:00:32Z","2 (allowed)"
0ntoRB2Bnvs,"Spirits Roam the Halls of This Former Asylum (S1, E4) | Haunted History - Full Episode","42m 24s","2021-11-23T23:00:00Z","2 (allowed)"
mliAG5m5rsc,"Actress Carnie Wilson Revisits Her Ghost Encounter Spot (S1, E20) | The Haunting Of - Full Episode","41m 27s","2021-11-21T23:00:31Z","2 (allowed)"
2F3h5U1fpEM,"Ancient Aliens: Is Reincarnation Real?","4m 34s","2021-11-21T21:00:01Z","1 (blocked)"
CQuR6Ht5SN0,"Ghost Hunters: History of the Original Springs Hotel","4m 34s","2021-11-20T21:00:03Z","1 (blocked)"
aI2j3jNZBh8,"Ghost Stalkers HAUNT These Ladies | Stalked by a Ghost - Full Episode","42m 34s","2021-11-17T23:00:01Z","2 (allowed)"
"qLR-vD2ockA","Ghostbusters Ernie Hudson's Paranormal Experience in Remote Lodge | The Haunting Of - Full Episode","40m 51s","2021-11-14T23:00:32Z","2 (allowed)"
U6KThJ1Yoe8,"Ancient Aliens: Man Arrested For Hacking NASA Computers","4m 52s","2021-11-14T21:00:07Z","1 (blocked)"
IXiV6GO3TEc,"Ghost Triggers EMF Sensor When Homeowner Enters Haunted House | Ghost Hunters","5m 10s","2021-11-13T21:00:11Z","1 (blocked)"
J1mALqyzeMc,"Criss Angel: Mindfreak: Criss STOPS His Own Pulse (S2, E14) | Full Episode","21m 45s","2021-11-11T23:00:16Z","2 (allowed)"
ra2FszzhTZs,"MULTIPLE Spirits in HAUNTED Banquet Hall (S1, E6) | Paranormal Cops - Full Episode","21m 44s","2021-11-10T23:00:16Z","2 (allowed)"
PNqv0HvqVIE,"Evidence of Bigfoot UNCOVERED in Wyoming | The UnXplained","3m 56s","2021-11-09T23:00:20Z","1 (blocked)"
u9Ogt2sPpf4,"MonsterQuest: Mystery of the WOLFMAN (S4, E9) | Full Episode","44m 23s","2021-11-08T23:00:15Z","2 (allowed)"
hHEG9uTTMz0,"Billy Ray Cyrus & Kim Russo UNCOVER TRUE IDENTITY of a Ghost | The Haunting Of","8m 37s","2021-11-07T23:00:14Z","1 (blocked)"
"rLY-FUbqSfw","Was Rasputin's Curse from Alien Origins?? | Ancient Aliens","5m 3s","2021-11-07T21:00:13Z","1 (blocked)"
TbsmgbvASkU,"Ghost TURNS LIGHTS & POWER OFF in Haunted School | Ghost Hunters","5m 11s","2021-11-06T22:53:54Z","1 (blocked)"
InIo1E1eNTI,"BEAST LURKING IN THE BAYOU (S1, E6) | Swamp Mysteries with Troy Landry - Full Episode","43m 8s","2021-11-05T22:00:06Z","2 (allowed)"
"O-sHoKRvfp8","Criss Angel FREAKS OUT Kids from His Hometown | Criss Angel: Mindfreak - Full Episode","21m 39s","2021-11-04T22:00:06Z","2 (allowed)"
YqWXOL1ywqM,"House Guest CHOKED by a Ghost (S1, E5) | Paranormal Cops - Full Episode","21m 57s","2021-11-03T22:00:28Z","1 (allowed)"
GaljzdDoosA,"MonsterQuest: AGGRESSIVE Albino Sperm Whales (S3, E24) | Full Episode","45m 10s","2021-11-01T22:00:04Z","1 (allowed)"
21mWtAhcTzo,"Kim Russo Helps Kristen Renton Retrace Her Haunting on The Queen Mary | The Haunting Of","11m 23s","2021-10-31T22:00:01Z","1 (blocked)"
p8dUOredsSQ,"Humankind's RETURN to Mars | Ancient Aliens","4m 44s","2021-10-31T20:00:08Z","1 (blocked)"
Q75r1llxr0s,"Dancing Ghosts Haunt Ballroom | Ghost Hunters","5m 13s","2021-10-30T22:00:18Z","1 (blocked)"
DPYd2AKPRgQ,"STRANGE Disappearances in Florida Lake (S1, E5) | Swamp Mysteries with Troy Landry - Full Episode","43m 8s","2021-10-29T22:00:15Z","1 (allowed)"
5MsIUDHRzc0,"Criss Angel Attempts FASTEST METAMORPHOSIS EVER | Criss Angel: Mindfreak - Full Episode","21m 45s","2021-10-28T22:00:05Z","1 (allowed)"
BXSNlHcxm4o,"Is This Firehouse Haunted?! (S1, E4) | Paranormal Cops - Full Episode","21m 42s","2021-10-27T22:00:10Z","1 (allowed)"
hCGEog1EWqQ,"This Biotech Startup Can DOWNLOAD YOUR BRAIN | The UnXplained","3m 44s","2021-10-26T22:00:31Z","1 (blocked)"
Yg6IavfaQ9c,"HAUNTED GRAVEYARD INVESTIGATION FOR GHOST OF A LITTLE GIRL | Ghost Hunters",4m,"2021-10-25T22:36:05Z","1 (blocked)"
WjQjWVurdT0,"Jesse Metcalfe Returns to HAUNTED Childhood Home with Kim Russo | The Haunting Of","11m 22s","2021-10-24T22:00:21Z","1 (blocked)"
0vYLiYkKGiY,"Alien Technology FOUND IN ANCIENT GREECE?! | Ancient Aliens","3m 49s","2021-10-24T20:00:00Z","1 (blocked)"
c__lvehWKug,"Devil GATOR Terrorizes Fishermen (S1, E4) | Swamp Mysteries with Troy Landry - Full Episode","43m 5s","2021-10-22T22:00:13Z","1 (allowed)"
PMzIWUdFPTo,"Watch Criss Angel HYPNOTIZE People (S2, E10) | Criss Angel: Mindfreak - Full Episode","21m 40s","2021-10-21T22:00:17Z","1 (allowed)"
hhAcyNnVURo,"HAUNTED Restaurant Scares Away Employees (S1, E3) | Paranormal Cops - Full Episode","21m 43s","2021-10-20T22:00:29Z","1 (allowed)"
gbwMWjUTvR4,"Ghost From Childhood Home Helps Sally Struthers Forgive Her Father | The Haunting Of","14m 25s","2021-10-17T22:00:27Z","1 (blocked)"
bGE8iP_snp4,"Alien Technology COVER-UP at Machu Picchu? | Ancient Aliens","3m 53s","2021-10-17T20:00:03Z","1 (blocked)"
T01GkwuuQKY,"Ghost Hunters: GHOST CAUGHT ON CAMERA AT HAUNTED HOSPITAL","5m 11s","2021-10-16T22:00:10Z","1 (blocked)"
JC6LnLHJbyg,"Deadly Creature Invades Swamps (S1, E3) | Full Episode | Swamp Mysteries with Troy Landry","43m 8s","2021-10-15T22:00:06Z","1 (allowed)"
VGomNLIYGUU,"WILD CRATE ESCAPE in Times Square (S2, E9) | Criss Angel: Mindfreak - Full Episode","21m 39s","2021-10-14T22:00:22Z","1 (allowed)"
fJ2VhaqKm4w,"Is This Abandoned College Haunted? | Paranormal Cops - Full Episode","21m 45s","2021-10-13T22:00:11Z","1 (allowed)"
"Se57-Olfi5M","The SUPERNATURAL Civilization of Atlantis | The UnXplained","4m 49s","2021-10-12T22:00:17Z","1 (blocked)"
mcsDkWJs9Eo,"MonsterQuest: Large HAIRY Creature in the Colorado Rockies (S3, E6) | Full Episode","45m 12s","2021-10-11T22:00:14Z","1 (allowed)"
bHIkYIfRCvE,"WWE Legend ""Rowdy"" Roddy Piper's Ghost Experiences in His Home | The Haunting Of","11m 26s","2021-10-10T22:00:11Z","1 (blocked)"
4pi1ot1Xbiw,"Ancient Aliens: SURPRISING Discovery Under Ancient Pyramid","5m 8s","2021-10-10T20:00:01Z","1 (blocked)"
_2iczGcBZTM,"This Prison is EXTREMELY Haunted | Ghost Hunters","7m 40s","2021-10-09T22:00:11Z","1 (blocked)"
ynXMiOI0nI4,"Monster Hog THREATENS Residents (S1, E2) | Swamp Mysteries with Troy Landry - Full Episode","43m 8s","2021-10-08T22:00:21Z","1 (allowed)"
bcFteQP1qpE,"EPIC Evel Knievel Inspired Motorcycle Jump (S2, E8) | Criss Angel: Mindfreak - Full Episode","21m 19s","2021-10-07T22:00:16Z","1 (allowed)"
tIigfjz_OfQ,"Manager DISTRESSED FROM PARANORMAL ACTIVITY in Store Basement | Paranormal Cops - Full Episode","45m 20s","2021-10-06T22:00:17Z","1 (allowed)"
"t_O-Jyw4K3w","Kim Russo Helps Chazz Palminteri Channel His Friend's Father | The Haunting Of","8m 20s","2021-10-03T22:00:30Z","1 (blocked)"
tOSoYRn4Mrw,"Ancient Aliens: Genetically Modified Humans - Unlocking Hidden Power From Extraterrestrial Creators?","4m 10s","2021-10-03T20:00:08Z","1 (blocked)"
2g8HGYC7zmQ,"Ghost PINCHES BUTTS & PULLS HAIR in Haunted Basement? | Ghost Hunters","4m 34s","2021-10-02T22:00:00Z","1 (blocked)"
"LqDX7t-W2fE","BEASTS: Gators vs. Pythons | Swamp Mysteries with Troy Landry - Full Episode","44m 59s","2021-10-01T22:00:14Z","1 (allowed)"
voRHUzufa2I,"INCREDIBLE MAGIC & ILLUSIONS for a Wild Birthday Celebration | Criss Angel: Mindfreak - Full Episode","21m 39s","2021-09-30T22:00:21Z","1 (allowed)"
P9aO340DRPI,"Dead People HAUNT Little Ashley | Psychic Kids",5m,"2021-09-29T22:00:08Z","1 (blocked)"
G_k3ZT3KhIo,"Aztec God UNLEASHES THUNDERSTORM in Mexico | The UnXplained","3m 47s","2021-09-28T22:00:13Z","1 (blocked)"
"bP-cYs3PAEE","Comedian Orlando Jones' PARANORMAL HOTEL EXPERIENCE | The Haunting Of - Full Episode","40m 30s","2021-09-26T22:00:23Z","1 (allowed)"
50aMBSNSXxU,"Ancient Civilization ON THE MOON?! | The Proof Is Out There","4m 11s","2021-09-26T20:00:03Z","1 (blocked)"
5U0LR81K5Ws,"This CREEPY Castle Lights Itself on Fire | Ghost Hunters","4m 55s","2021-09-25T22:00:01Z","1 (blocked)"
BTJCZMZ3a5k,"DANGEROUS ESCAPE ATTEMPT from an EXPLOSIVES-Filled Box | Criss Angel: Mindfreak - Full Episode","21m 35s","2021-09-23T22:00:03Z","1 (allowed)"
s2rrGZnVbGc,"This Girl Can Feel YOUR Emotions | Psychic Kids","5m 7s","2021-09-22T22:00:31Z","1 (blocked)"
GWqZHxGDL4U,"Is the Gateway Arch a CIA Weather-Controlling Device?! | The UnXplained","4m 11s","2021-09-21T22:00:15Z","1 (blocked)"
KeBEOnrToSk,"MonsterQuest: DINOSAUR-LIKE Creature Frightens African Jungle Inhabitants | Full Episode","45m 10s","2021-09-20T22:00:06Z","1 (allowed)"
F4kCiUckF5k,"Kim Russo & Eric Balfour Visit Haunted Hotel in Texas | The Haunting Of - Full Episode","40m 39s","2021-09-19T22:00:05Z","1 (allowed)"
aiFSHdNcG4E,"ASTONISHING Video of ORBS SPLITTING Raises Questions | The Proof Is Out There","5m 1s","2021-09-19T20:00:01Z","1 (blocked)"
3rG29A69gx4,"Ghost Hunters: Haunted Lighthouse w/ TONS of Paranormal Activity","4m 56s","2021-09-18T22:00:01Z","1 (blocked)"
m2prglV2Jz8,"AMAZING ANIMAL MAGIC (S2, E5) | Criss Angel: Mindfreak - Full Episode","21m 41s","2021-09-16T22:00:15Z","1 (allowed)"
kl5hqh3pCF0,"MonsterQuest: Are GIANT BEARS Getting More Aggressive? (S2, E15) | Full Episode","45m 12s","2021-09-13T22:00:30Z","1 (allowed)"
"n-Xyjft2nr0","Actress Charisma Carpenter Returns to HAUNTED Childhood Home | The Haunting Of - Full Episode","40m 33s","2021-09-12T22:00:30Z","1 (allowed)"
hU06w9CtKOc,"Is This Bigfoot Evidence Real?! | The Proof Is Out There","5m 30s","2021-09-12T20:00:06Z","1 (blocked)"
"ObsegN0-GXY","Haunted Graveyard DEBUNKED w/ Ground Penetrating Radar | Ghost Hunters","3m 26s","2021-09-11T22:00:08Z","1 (blocked)"
qSK6oP_a_2Q,"WALKING ON WATER in Broad Daylight (S2, E4) | Criss Angel: Mindfreak - Full Episode","21m 11s","2021-09-09T22:00:19Z","1 (allowed)"
qLVVKBWFjE0,"TEEN SENSES SPIRITS ON HAUNTED BRIDGE | Psychic Kids","5m 5s","2021-09-08T22:00:34Z","1 (blocked)"
vzpElBz_SvU,"What Really Happens When We Die? | The UnXplained","3m 24s","2021-09-07T22:00:32Z","1 (blocked)"
TGniVkBDwC0,"MonsterQuest: MYSTERIOUS CREATURE Lurking at the Bottom of Lake (S2, E13) | Full Episode","45m 10s","2021-09-06T21:59:50Z","1 (allowed)"
"NRz3-N-CI2E","Kim Russo & Olympic Skater Johnny Weir Explore HAUNTED Building | The Haunting Of - Full Episode","40m 20s","2021-09-05T22:00:16Z","1 (allowed)"
NURV7Wy9nbA,"HIGHLY DISTURBING Sounds From Beneath the Earth | The Proof Is Out There","5m 5s","2021-09-05T20:00:09Z","1 (blocked)"
iNvzXMikwjk,"Disappearing Act in BROAD DAYLIGHT (S2, E3) | Criss Angel: Mindfreak - Full Episode","21m 20s","2021-09-02T22:00:16Z","1 (allowed)"
UWqt0OlAmtw,"Shaman Performs an EXORCISM to Cleanse Land (S1, E5) | Cursed: The Bell Witch - Full Episode","42m 21s","2021-09-01T22:00:25Z","1 (allowed)"
l5dhzaE5L_g,"Secret ALIEN COVER UP by the Government?? (S1, E5) | MysteryQuest - Full Episode","45m 20s","2021-08-31T22:00:13Z","1 (allowed)"
Aue1lB9Pkhg,"MonsterQuest: Ghosts in the INFAMOUS Lizzie Borden House (S2, E3) | Full Episode","45m 10s","2021-08-30T22:00:03Z","1 (allowed)"
l_oxaz5KEO8,"Kim Russo & Comic Tom Green CONFRONT A GHOST in Museum | The Haunting Of - Full Episode","40m 28s","2021-08-29T22:00:11Z","1 (allowed)"
ozYw3PLKvJk,"VANISHING a Spectator in Broad Daylight (S2, E2) | Criss Angel: Mindfreak - Full Episode","21m 19s","2021-08-26T22:00:15Z","1 (allowed)"
bjo3jG4RXp0,"Shaman Finds EVIL SPIRIT in Bell Witch Cave (S1, E4) | Cursed: The Bell Witch - Full Episode","42m 22s","2021-08-25T22:00:19Z","1 (allowed)"
58or0XfZbwY,"Evil Spirits HAUNT This San Francisco Island (S1, E7) | MysteryQuest - Full Episode","45m 21s","2021-08-24T22:00:04Z","1 (allowed)"
WAm1xxXeHNc,"MonsterQuest: MONSTROUS Wild Hogs (S2, E1) | Full Episode","45m 10s","2021-08-23T22:00:16Z","1 (allowed)"
0D4V762GDe8,"Kim Russo Guides Actress Shirley Jones Through Cast of Spirits | The Haunting Of - Full Episode","41m 21s","2021-08-22T22:00:00Z","1 (allowed)"
BmBHuJWIiMQ,"Family CAPTURES Strange Creature (S1, E6) | Cryptid: The Swamp Beast - Full Episode","42m 9s","2021-08-20T22:00:04Z","1 (allowed)"
"1u-vY-vFIxU","FLOATING From One Building to Another (S2, E1) | Criss Angel: Mindfreak - Full Episode","21m 7s","2021-08-19T22:00:01Z","1 (allowed)"
o2tNmMxt5eE,"Witch's Amulet Triggers MYSTERIOUS Responses (S1, E3) | Cursed: The Bell Witch - Full Episode","41m 44s","2021-08-18T22:00:33Z","1 (allowed)"
tBZvKbr4hFo,"The Amityville Horror - MOST FAMOUS HAUNTED HOUSE (S1, E10) | MysteryQuest - Full Episode","45m 20s","2021-08-17T22:00:31Z","1 (allowed)"
iAwFE8PUaiE,"MonsterQuest: KILLER Crocodiles (S3, E17) | Full Episode","45m 10s","2021-08-16T22:00:30Z","1 (allowed)"
acBaa08lKFk,"Kim Russo Communicates With Ghost in Fairuza Balk's Music Studio | The Haunting of - Full Episode","40m 46s","2021-08-15T22:00:03Z","1 (allowed)"
9FTZGt2O5So,"HORRIFYING Discovery Sheds Light on Predator (S1, E5) | Cryptid: The Swamp Beast - Full Episode","42m 11s","2021-08-13T22:00:08Z","1 (allowed)"
ZB_cg_R0WUY,"CRAZIEST & MOST INSANE Criss Angel Moments - Part 2 | Criss Angel: Mindfreak - Full Episode","21m 14s","2021-08-12T22:00:14Z","1 (allowed)"
KEdcyvq8_zk,"PARANORMAL INVESTIGATION of John Bell's Grave (S1, E2) | Cursed: The Bell Witch - Full Episode","41m 49s","2021-08-11T22:00:06Z","1 (allowed)"
x9M1UspXr8M,"Where is the Lost City of Atlantis?! (S1, E4) | MysteryQuest - Full Episode","45m 20s","2021-08-10T22:00:16Z","1 (allowed)"
WXpfw20ScQw,"MonsterQuest: Hunting MONSTER SPIDERS in South America (S2, E17) | Full Episode","45m 10s","2021-08-09T21:59:48Z","1 (allowed)"
S0ZaMnEIWXQ,"Kim Russo Helps Singer Travis Tritt Overcome Fear of Paranormal | The Haunting Of - Full Episode","40m 36s","2021-08-08T22:00:18Z","1 (allowed)"
eJyIV_ThMZU,"SHOCKING Autopsy Results Stir Up Old Superstitions | Cryptid: The Swamp Beast - Full Episode","41m 51s","2021-08-06T22:00:28Z","1 (allowed)"
x3jY7i19etY,"CRAZIEST & MOST INSANE Stunt Moments (S1, E18) | Criss Angel: Mindfreak - Full Episode","21m 11s","2021-08-05T22:00:31Z","1 (allowed)"
"B0eJw7i-JuQ","Kate Batts: The Witch Who Placed a 200 Year Spell | Cursed: The Bell Witch – Full Episode","42m 21s","2021-08-04T22:00:04Z","1 (allowed)"
WZ0zyyaVy2A,"Locating Missing Aircraft in the Bermuda Triangle | MysteryQuest - Full Episode","45m 15s","2021-08-03T22:00:27Z","1 (allowed)"
ppjbV5u77Rc,"Kim Russo & Billy Ray Cyrus Uncover a Ghost's True Identity | The Haunting Of - Full Episode","40m 14s","2021-08-01T22:00:24Z","1 (allowed)"
"8f85PS-8uoI","UFO Expert EXPOSES Never-Before-Seen Video | The Proof Is Out There","3m 52s","2021-07-31T20:00:03Z","1 (blocked)"
YUB5lsaQBbg,"PANIC After Two Young Boys Go Missing | Cryptid: The Swamp Beast - Full Episode","42m 32s","2021-07-30T22:00:25Z","1 (allowed)"
mKnHzow59Ig,"Singer Mark Chadwick Learns to DEFLECT IMPACT OF A CAR | Criss Angel: Mindfreak - Full Episode","21m 27s","2021-07-29T22:00:19Z","1 (allowed)"
"zcN10-Ldajs","These Sisters Can SPEAK With Ghosts | Psychic Kids","5m 12s","2021-07-28T22:00:24Z","1 (blocked)"
Ss4yTKxTiv0,"Kim Russo & Millionaire Matchmaker Patti Stanger Find Angry Spirit | The Haunting Of - Full Episode","40m 35s","2021-07-25T22:00:14Z","1 (allowed)"
fRdEvtToxZc,"Ghost Hunters: Ghosts Communicates With Team on EMF Sensor","5m 9s","2021-07-25T20:00:16Z","1 (blocked)"
nop6_pxMHsM,"What Are These Mysterious Smoke Rings? | The Proof Is Out There","5m 26s","2021-07-24T20:00:15Z","1 (blocked)"
XRFKv8gQ8kY,"CREEPY ANIMAL MUTILATIONS Haunt Town (S1, E2) | Cryptid: The Swamp Beast - Full Episode","42m 54s","2021-07-23T22:00:27Z","1 (allowed)"
VmxUdDfIpdk,"Predicting WINNING Lottery Numbers | Criss Angel: Mindfreak - Full Episode","21m 21s","2021-07-22T22:00:21Z","1 (allowed)"
g62g0L7GtwA,"Kid Learns How To Block Out Bad Spirits | Psychic Kids","5m 11s","2021-07-21T22:00:11Z","1 (blocked)"
"UMBQLXRY9-s","Kim Russo & Melody Thomas Scott Face DESPERATE Spirit | The Haunting Of - Full Episode","40m 3s","2021-07-18T22:00:08Z","1 (allowed)"
"Bi-RVSVZUcU","Ghost Hunters: Investigating High School HAUNTED With Ghosts","5m 10s","2021-07-18T20:00:03Z","1 (blocked)"
O78SQr3Nhy4,"WEIRD Lightning Ball Caught on Camera | The Proof Is Out There","4m 29s","2021-07-17T20:00:04Z","1 (blocked)"
VgUBXPyWe_M,"Town TERRORIZED by Swamp Monster | Cryptid: The Swamp Beast - Full Episode","42m 38s","2021-07-16T22:00:11Z","1 (allowed)"
Am2qrHYo1dE,"Locked in EXPLOSIVES Filled Crate | Criss Angel: Mindfreak - Full Episode","21m 27s","2021-07-15T22:00:05Z","1 (allowed)"
u0gwXA6ytQY,"Young Girl Sees DEATH Before It Happens | Psychic Kids","5m 16s","2021-07-14T22:00:31Z","1 (blocked)"
R_locOTisA8,"MOST HAUNTED HOUSE IN AMERICA - Willow Weep House | The UnXplained","3m 29s","2021-07-13T22:00:18Z","1 (blocked)"
XEDedPUhVwg,"MonsterQuest: FEROCIOUS SCREAMS of a Hillbilly Beast (Full Episode)","44m 20s","2021-07-12T22:00:11Z","1 (allowed)"
"MHn-FswhwiM","Kim Russo & NFL Legend Eric Dickerson Uncover Dark Spirits | The Haunting of - Full Episode","40m 36s","2021-07-11T22:00:04Z","1 (allowed)"
y6_s5Xy8RkM,"UFO Spotted in Miami | The Proof is Out There","5m 24s","2021-07-10T20:00:25Z","1 (blocked)"
e1iRNs0wLEc,"UNDERWATER AIRTIGHT CHAMBER ESCAPE | Criss Angel: Mindfreak - Full Episode","21m 26s","2021-07-08T22:00:30Z","2 (allowed)"
"NPEx7-i56Q0","Family Stalked by Demons SETS OUJIA BOARD ON FIRE | Psychic Kids","4m 44s","2021-07-07T22:00:17Z","1 (blocked)"
9E2AMAMULN4,"MonsterQuest: MAN-EATING KILLER SNAKES in Venezuela (Full Episode)","45m 10s","2021-07-05T21:59:50Z","1 (allowed)"
d3G145gn8nA,"Kim Russo & Audrina Patridge Uncover ANGRY Spirit at Chicago Pub | The Haunting Of - Full Episode","40m 31s","2021-07-04T21:59:50Z","1 (allowed)"
FLdTv9vGkkI,"MASSIVE Amount of UFO Evidence Discovered | The Secret of Skinwalker Ranch","4m 36s","2021-07-04T19:59:49Z","1 (blocked)"
x9W6nPRQMyI,"Criss Angel Goes Down a 55 STORY BUILDING WITH NO WIRES (Full Episode)","21m 28s","2021-07-01T22:00:17Z","1 (allowed)"
IyFXePlimzM,"Little Girl Predicts Health Problems | Psychic Kids","4m 40s","2021-07-01T15:41:02Z","1 (blocked)"
vXwfgOFdOMY,"U.S. Air Force's TERRIFYING UFO ENCOUNTER | Unidentified","8m 21s","2021-06-29T22:00:15Z","1 (blocked)"
ibhljosiRrk,"Kim Russo Helps Margaret Cho with Violent Energy in Georgia Home | The Haunting Of - Full Episode","40m 31s","2021-06-27T22:00:12Z","1 (allowed)"
oAH6bv3vTGU,"UFO CAUGHT ON CAMERA!! | The Secret of Skinwalker Ranch","3m 28s","2021-06-27T20:00:08Z",""
"CI3kECN-KgA","HIDDEN AREA 51 SECRETS | UFO Hunters","5m 36s","2021-06-26T20:00:02Z",""
65tkeH6NJLM,"Testing Tesla Coils for Increased Memory & Mental Capacity | Criss Angel: Mindfreak - Full Episode","21m 26s","2021-06-24T22:00:02Z","1 (allowed)"
"fSD7-e2tM78","GRIM REAPER Spotted By Little Girl & Can Predict Death | Psychic Kids","4m 58s","2021-06-23T22:00:10Z",""
