"Video ID",Title,Length,Published
eyYHkDOvey4,"Predicting Events With Billionaire Richard Branson (S4, E15) Criss Angel: Mindfreak | Full Episode","21m 11s","2022-11-03T22:00:31Z"
4_NH4Zhlj0A,"Lingering Spirits in Abandoned Hospital Haunt Workers: My Ghost Story","7m 15s","2022-11-02T22:00:02Z"
P6ZGhNOcUk4,"Extraterrestrial Biological Entities Inside Shipping Crates (S2, E6) UFO Files | Full Episode","43m 19s","2022-11-01T22:00:16Z"
hS3GiniFjXw,"Using Modern Science to Create Profile of Loch Ness Monster (S2, E2) In Search Of | Full Episode","42m 29s","2022-10-31T22:00:30Z"
sWWGjq_5Px0,"Hotel CONFIRMS Billy Baldwin's Belief in Ghosts (S2, E3) Celebrity Ghost Stories | Full Episode","43m 26s","2022-10-30T22:00:20Z"
QwZtzemrY7Q,"Ancient Aliens: Arkaim, the Russian Stonehenge","4m 34s","2022-10-30T20:00:05Z"
TWPJ5GL449M,"Ancient Scroll Details War That Will End Our World (S1, E11) Nostradamus Effect | Full Episode","44m 20s","2022-10-29T22:00:16Z"
wT24pQ7BQAU,"My Haunted House: Sorority House Terrorized by Spirit of Former Owner Killed for Torturing Slaves","10m 40s","2022-10-28T22:00:46Z"
9yUD_VJWUgM,"Taking Buried Alive Escape to UNPRECEDENTED Level (S5, E1) Criss Angel: Mindfreak | Full Episode","44m 17s","2022-10-27T22:00:05Z"
Y2adDiKbZlk,"Pyramids Found Beneath Antarctic Ice | The UnXplained","5m 5s","2022-10-27T20:00:08Z"
EfxCw1v0opM,"My Ghost Story: Chair in Haunted Hotel Momentarily Possesses Woman","7m 48s","2022-10-26T22:00:07Z"
0KF16vY6WHU,"Stones Hold Secrets of Ancient Contact with Extraterrestrials (S1, E13) UFO Files | Full Episode","43m 36s","2022-10-25T22:00:01Z"
EdpfM4vvvbk,"Loch Ness Monster: The Most Famous Unidentified Species (S2, E1) In Search Of | Full Episode","42m 43s","2022-10-24T22:00:06Z"
LeNIevnRjoU,"Marissa Winokur Stumbles Upon A Sad Spirit (S2, E7) Celebrity Ghost Stories | Full Episode","43m 12s","2022-10-23T22:00:08Z"
"1co9W-UZ4Q0","Ancient Aliens: Roswell Debris","3m 46s","2022-10-23T20:00:00Z"
o7lXFgmAAP0,"Prophecy-Laden Stones Inside the Great Pyramid (S1, E10) Nostradamus Effect | Full Episode","44m 20s","2022-10-22T22:00:31Z"
