"Video ID",Title,Length,Published,"Region Restriction Count"
WGpwr47j4uo,"Living with HIV (Medical Documentary) | Real Stories","21m 38s","2020-05-05T17:00:08Z",""
SI0oKrXqoDA,"Dr Lee Squeezes A Cyst Through A Dilated Pore | Dr. Pimple Popper: This Is Zit","5m 21s","2020-05-05T11:00:18Z","1 (blocked)"
aJy_OHTuO0c,"Golden Dawn: Neo-Nazis in Greece (Global Documentary) | Real Stories","49m 37s","2020-05-03T17:00:00Z",""
M2c6fGRnprA,"Poor Kids of Lagos (Poverty Documentary) | Real Stories","26m 17s","2020-05-02T17:00:14Z",""
0MYYt_REXQA,"The True Story of the California Hospital ""Angel of Death"" (True Crime Documentary) | Real Stories","1h 34m 22s","2020-04-30T17:00:00Z","1 (blocked)"
65PoxDg09Hw,"Tupamaro: Urban Guerrillas (Vigilante Documentary) | Real Stories","50m 30s","2020-04-24T17:00:05Z","2 (blocked)"
f27mJolKYsY,"HIV Stopping the Spread | Love in a Time of HIV (Medical Documentary) | Real Stories","21m 18s","2020-04-21T17:00:16Z",""
CUI1GVLHm_g,"Women in the Arab World | A Revolution in Four Seasons (Global Documentary) | Real Stories","57m 2s","2020-04-19T17:00:05Z",""
S3lPf18KK8k,"Inside Prison Tattooing (Body Art Documentary) | Real Stories","42m 5s","2020-04-18T17:00:14Z","1 (blocked)"
krfcq5pF8u8,"13TH | FULL FEATURE | Netflix","1h 40m 3s","2020-04-17T13:00:00Z",""
mlQ9AFjsVK8,"Grassroots: The Cannabis Revolution (Medical Documentary) | Real Stories","1h 27m 40s","2020-04-16T17:00:30Z",""
CIWVPPZ0NW8,"Woman With Mysterious Skin Condition Refuses To Believe Diagnosis | Dr. Pimple Popper","7m 58s","2020-04-16T11:00:04Z","1 (blocked)"
"Gvgy-t9V6Uw","Plan Andinia: A New Jewish State? (Global Documentary) | Real Stories","1h 2m 58s","2020-04-12T17:00:05Z",""
DEw6eDfII2o,"Punk Attitude (Music Documentary) | Real Stories","1h 26m 40s","2020-04-11T17:00:04Z",""
1FSZzt90RMk,"You, Me and Cancer (Medical Documentary) | Real Stories","56m 8s","2020-04-09T17:00:01Z","1 (blocked)"
LFxfTUSgmuM,"Queer Political Warriors In The Philippine Congress (LGBTQ+ Documentary) | Real Stories","1h 12m 31s","2020-04-07T17:00:18Z",""
67P_AANqwVI,"Coronavirus: How to Isolate Yourself (Medical Documentary) | Real Stories","45m 18s","2020-04-04T11:00:01Z","3 (allowed)"
srY6VTqk2h4,"India's Dancing Men in Drag (Global Documentary) | Real Stories","25m 50s","2020-04-02T17:00:21Z",""
unXw_TQSpFw,"Fighting China's Forced Organ Harvesting (Crime Documentary) | Real Stories","1h 36s","2020-03-29T17:00:16Z",""
N9RaVEK39Yo,"Havana Curveball (Extraordinary People Documentary) | Real Stories","53m 34s","2020-03-28T18:00:12Z",""
Ndgf1k5BNGg,"From Pen Pals to Advocates For Justice: The David McCallum Story | Real Stories","1h 15m 10s","2020-03-26T18:00:07Z",""
SrRJDarTGWw,"Breaking the Silk Ceiling | Part 1 | (Global Documentary) | Real Stories","25m 55s","2020-03-24T18:00:07Z",""
EKTSaxdMQ4U,"Chatham Island's Lone Policeman (Global Documentary) | Real Stories","43m 45s","2020-03-22T12:00:09Z","1 (blocked)"
liTbvJCbYMs,"The Fall Of An International Smuggler: Dangerous Company (True Crime Documentary) | Real Stories","1h 33m 55s","2020-03-21T18:00:08Z","1 (blocked)"
z6zqz_jZKHc,"The Masses (Multicultural Documentary) | Real Stories Indie Docs","11m 47s","2020-03-17T18:00:29Z",""
8u2GpBItvbw,"The Struggles of the Roma (Global Documentary) | Real Stories","25m 29s","2020-03-15T18:00:04Z",""
p9qzLXH2EWQ,"The Middle Men (Human Interest Documentary) | Real Stories","58m 59s","2020-03-12T18:00:06Z",""
kv35JG8g6vo,"Innocence for Sale: Kids on South Africa's Streets (Poverty Documentary) | Real Stories","23m 14s","2020-03-10T18:00:06Z",""
k6TYK2WBqUY,"The Prince (Royalty Documentary) | Real Stories","24m 54s","2020-03-08T18:00:06Z",""
2KP8WZ8F3Xc,"The Notorious Family Slayer (True Crime Documentary) | Real Stories","44m 46s","2020-03-07T18:00:01Z","6 (blocked)"
vdtQyIphI0M,"The Rules of the Game (Cultural Documentary) | Real Stories","47m 6s","2020-03-05T18:00:05Z",""
RbM__cGq_aA,"Malaysia's Underground Skin Trade (Crime Documentary) | Real Stories","27m 3s","2020-03-03T18:00:03Z",""
MSUczK5cjKQ,"Gangsta's Paradise: New Zealand's HipHop Crimewave (Crime Documentary) | Real Stories","23m 1s","2020-03-01T18:00:05Z",""
ubJ6_AzVBYA,"God Stole My Sister (Medical Documentary) | Real Stories","39m 35s","2020-02-29T18:00:09Z",""
YaBqB0P5kT0,"Australia's Number One Communist (Global Documentary) | Real Stories","52m 45s","2020-02-23T18:00:07Z","1 (blocked)"
pD95gU0KeZs,"The Path to Shaolin (Global Documentary) | Real Stories","51m 40s","2020-02-22T18:00:08Z","1 (blocked)"
"OQikX-zxpdY","Starting My Own Backyard Wrestling League | From Parts Unknown | Real Stories Indie Doc","27m 22s","2020-02-20T18:00:07Z",""
h9iItrmKY9k,"The Process: Will the Palestine/Israel Conflict Ever End? (Global Documentary) | Real Stories","55m 57s","2020-02-18T18:00:13Z",""
355IWktXtNA,"Persons of Interest: The Student Revolutionary (Espionage Documentary) | Real Stories","51m 44s","2020-02-16T18:00:00Z","1 (blocked)"
9BjtNI4xp2I,"CBS Workers Kidnapped And Murdered: Material Witness (True Crime Documentary) | Real Stories","1h 33m 32s","2020-02-15T18:00:00Z","1 (blocked)"
8CKLneUWZYU,"Homeless Man Given iPhone to Document His Life on the Street | Real Stories Indie Doc","10m 6s","2020-02-13T18:00:01Z",""
ggx3vvUR6is,"I Heart New York | Love In A Time of HIV (Medical Documentary) | Real Stories","21m 40s","2020-02-09T18:00:08Z",""
H3vlYpvnZ7o,"Am I a Psychopath? (Psychology Documentary) | Real Stories","54m 5s","2020-02-08T18:00:03Z","25 (allowed)"
CzkAahsr5qY,"Why Are My Friends Killing Themselves? (Mental Health Documentary) | Real Stories","1h 27m 23s","2020-02-06T18:00:01Z",""
pUe3pxoAIAY,"Bryan Stevenson: From the courtroom to Hollywood | BookTube","18m 30s","2020-02-06T17:00:02Z",""
lEvFvi9QO3Q,"The Casino Chip Forgers Who Scammed Vegas For Millions | Cheating Vegas S1 EP3 | Wonder","47m 44s","2020-02-04T18:00:05Z",""
BRsMHYBkBi8,"Struggle for Justice: The Michael Dumont Story (Crime Documentary) | Real Stories","45m 33s","2020-02-04T18:00:04Z","1 (blocked)"
l82pinnlw3Y,"Maksim Gelman: Behind the NYC Stabbing Spree (Crime Documentary) | Real Stories","44m 43s","2020-02-01T18:00:13Z","6 (blocked)"
s_BODSPw_kg,"Flat 13: Facing Down Apartheid (Global Documentary) | Real Stories","45m 58s","2020-01-30T18:00:13Z","25 (allowed)"
sAREYlT8TgQ,"Ending The War: How This President Won a Nobel Peace Prize | Port of Destiny: Peace | Real Stories","51m 7s","2020-01-28T18:00:05Z","1 (blocked)"
ZffGVfQhJzo,"I Didn't Do It: Jamie Nelson's Story (Crime Documentary) | Real Stories","45m 57s","2020-01-25T18:00:05Z","1 (blocked)"
udRv8jQri5k,"Trapped Miners: Behind The Chile 33 (Global Documentary) | Real Stories","45m 24s","2020-01-23T18:00:09Z","25 (allowed)"
56lH5C2Pu7g,"The Cruel Co-Ed Killer: Edmund Kemper | True Crime Documentary | Real Crime","45m 9s","2020-01-18T21:30:01Z","8 (blocked)"
8wW7fGe745A,"The Killing Spree That Changed UK Gun Laws: Hungerford Massacre (Crime Documentary) | Real Stories","45m 13s","2020-01-18T18:00:02Z","6 (blocked)"
6KcAPVjZyTE,"From Russia With Love | Love in a Time of HIV [Part 2] (Medical Documentary) | Real Stories",22m,"2020-01-16T18:00:00Z",""
"G8cVY-E5eyg","The 1964 Murders of the Civil Rights Workers: An FBI Investigation | Real Stories","51m 58s","2020-01-14T18:00:04Z","1 (blocked)"
hnzqa4jyR20,"Swim the Channel (Wholesome Documentary) | Real Stories","59m 19s","2020-01-09T18:00:04Z",""
P6ywlZQsqDE,"Gary Foley: The Australian Black Panther (Spy Documentary) | Real Stories","51m 52s","2020-01-07T18:00:06Z","1 (blocked)"
xEBz9NPioe4,"Cheated of Childhood (Poverty Documentary) | Real Stories","21m 55s","2020-01-05T18:00:12Z",""
Kclb_nH9A4o,"Woman At The Wheel: Namibia's First Female Trawler Captain | Real Stories","27m 2s","2020-01-04T18:00:02Z",""
B67OVJTyV0I,"Transforming Gender (Transgender Documentary) | Real Stories","42m 26s","2020-01-02T18:00:04Z",""
Qj7KtWhGrAE,"Hong Kong: Life in Cages (Global Documentary) | Real Stories","25m 4s","2019-12-31T18:00:07Z",""
EXPZE0IqpYY,"Fasting To Death (Global Documentary) | Real Stories","34m 1s","2019-12-29T18:00:03Z",""
NHZL2Kk_EwE,"The 1983 Death Row Escape (True Crime Documentary) | Real Stories","1h 35m 23s","2019-12-28T18:00:02Z","1 (blocked)"
Z4jCFqIA5Uo,"Josie: How To Make a Country Hate You (Controversial Documentary) | Real Stories","46m 51s","2019-12-26T18:00:04Z","6 (blocked)"
"x-8poQoeV6s","Donald Trump & the Ethics of Foreign Aid (Global Documentary) | Real Stories","24m 22s","2019-12-24T18:00:07Z",""
mNGwwMQZZ6I,"Anatomy of a Giant (Medical Documentary) | Real Stories","49m 26s","2019-12-21T18:00:14Z",""
tFvCh3dVVB4,"Dream Vacation Turns Into Carnage | The FBI Files | Real Crime","52m 13s","2019-12-19T21:30:00Z","1 (blocked)"
5DRm5XWFgYc,"Prison Songs: Australia's Musical Aboriginal Inmates (Prison Documentary) | Real Stories","56m 24s","2019-12-19T18:00:01Z",""
CXxmIvw2h48,"Military Convoy Escape Dangerous Threat Through Warzone | Road Warriors S1 EP3 | Wonder","44m 13s","2019-12-19T18:00:00Z",""
hmL12LRekjY,"Sierra Leone’s Stevie Wonder: Sorie Kondi, the Blind Busker (Global Documentary) | Real Stories","26m 43s","2019-12-17T18:00:09Z",""
iP1NI5XwKog,"Being A Singer With HIV | Love In A Time Of HIV [Part 1] (Medical Documentary) | Real Stories","22m 10s","2019-12-14T18:00:05Z",""
b1xhazIgpBk,"Heroes of the Empire (Extraordinary People Documentary) | Real Stories","59m 3s","2019-12-12T18:00:07Z",""
"Vl4UW6I0-cI","Why Did People Vote For Trump? (Politics Documentary) | Real Stories","24m 31s","2019-12-10T18:00:04Z",""
"2a-Bn5DGvG8","Climate Chaos in the Global South (Environmental Documentary) | Real Stories","51m 32s","2019-12-08T18:00:01Z",""
"nC-xPA8eizM","Strategy of Silence (Cover-Up Documentary) | Real Stories","1h 20m 10s","2019-12-07T18:00:07Z","1 (blocked)"
LPlCBpILQ8c,"Hunting the Real Unabomber (True Crime Documentary) | Real Stories","51m 56s","2019-12-05T18:00:03Z","1 (blocked)"
ojzZ4L2rmSY,"15 Personalities in One Woman (Mental Health Documentary) | Real Stories","47m 56s","2019-11-30T18:00:06Z",""
F_u5rQkd5ik,"The Zambezi River: Mozambique's Force of Life | Full Documentary | TRACKS","49m 47s","2019-11-30T18:00:00Z",""
czbQRjdGvYQ,"Intersexion: Boy or Girl? (Intersex Documentary) | Real Stories","52m 45s","2019-11-28T18:00:07Z","1 (blocked)"
Z5c6IOxzX5g,"The End of Truth? (Conflict Documentary) | Real Stories","55m 41s","2019-11-24T18:00:04Z",""
iPXyz6FBM4U,"Woman Wakes Up after a 20-Year Long Coma | Only Human","12m 42s","2019-11-23T18:00:04Z",""
GgfLd8K8s3Y,"America's Dumbest Heist (True Crime Documentary) | Real Stories","1h 40m 41s","2019-11-21T18:00:05Z","1 (blocked)"
R3Mdd56mx3o,"The Church: Code of Silence (Corrupt Priest Documentary) | Real Stories","53m 38s","2019-11-16T18:00:03Z",""
lTlzLADvLfA,"The Panama Papers: Behind the Scheme (Crime Documentary) | Real Stories","55m 19s","2019-11-14T18:00:06Z",""
QskAk3rs0Rc,"Fish Story (Legendary Fish Mystery Documentary) | Real Stories Indie Doc","14m 9s","2019-11-12T18:00:05Z",""
4jCoioOMGTU,"The Price of Fairness (Social Experiment Documentary) | Real Stories","1h 16m 26s","2019-11-10T18:00:00Z","2 (blocked)"
6m5r64VRI8c,"Searching For Nancy Moyer (True Crime Documentary) | Real Stories Series","16m 28s","2019-11-02T18:00:01Z",""
CmgW0cAacOw,"Searching For Jenna Van Gelderen (True Crime Documentary) | Real Stories Series","18m 32s","2019-10-31T18:00:02Z",""
HOFdcsQZNxY,"Searching For Akia Eggleston (True Crime Documentary) | Real Stories Series","18m 19s","2019-10-29T18:00:01Z",""
ArPO3We9E8E,"Big Brother AIDS (Medical Documentary) | Real Stories","51m 20s","2019-10-27T18:00:01Z",""
FpwDFXxlS4k,"The Fall of El Chapo (True Crime Documentary) | Real Stories","1h 26m 17s","2019-10-26T17:00:02Z",""
k7UQ4VWBy9E,"Massive Blackhead Removed. Dr Khaled Sadek. Www.lipomacyst.com","7m 56s","2019-10-24T17:55:23Z",""
IWqQtIkEjC4,"Princess Diana: A Life After Death (Royal Documentary) | Real Stories","51m 8s","2019-10-24T17:00:05Z","4 (blocked)"
XHqbOJjl8_w,"Searching For | Real Stories Trailer","2m 16s","2019-10-23T14:21:16Z",""
exyQ724_2nk,"Gaza: The Fight For Israel (Middle East Documentary) - Real Stories","48m 59s","2019-10-22T17:00:10Z",""
kyxleftfUo0,"Finding My Gypsy Roots (Heritage Documentary) - Real Stories","27m 20s","2019-10-19T17:00:02Z",""
Ledop2ffEEY,"Miner Kidnapped And Ransomed By Rebel Militia | Paradise Lost S1 EP7 | Wonder","42m 35s","2019-10-17T14:00:05Z",""
"u0kR-2HAsMM","Standing Army (Global Documentary) | Real Stories","1h 11m 18s","2019-10-13T17:00:09Z",""
"G-UThVLd_jY","The Gun Store (Gun Violence Documentary) | Real Stories","47m 14s","2019-10-12T17:00:02Z","10 (blocked)"
1et3O5ngqRU,"BAKUR: Inside the PKK (Kurdish Militant Documentary) | Real Stories","51m 1s","2019-10-10T17:00:00Z","1 (blocked)"
z_t5uK3cJMs,"His Eye Is on the Sparrow","4m 30s","2019-10-08T23:42:48Z","103 (allowed)"
vC9ZOKBZVrA,"The King And His People: The Swazi's Struggle (Monarchy Documentary) | Real Stories","52m 30s","2019-10-08T17:00:06Z",""
S3MYY4SN8ts,"The D.C. Snipers: A Man and a Boy (Tragedy Documentary) | Real Stories","46m 12s","2019-10-05T17:00:04Z","12 (blocked)"
y2_Nd4_1d14,"Diary of a Debt Collector: Australia’s Toughest Repossessions | Real Stories","11m 31s","2019-10-04T17:00:12Z",""
3Tg6EQ4Dio0,"Life With Mongolian Nomads (Kate Humble Documentary) | Real Stories","51m 12s","2019-09-28T17:00:00Z",""
mQ5tAT2XsvA,"Beyond The Law? The Lines A Debt Collector Can’t Cross | Real Stories","15m 15s","2019-09-27T17:02:29Z",""
r49HlSsxlDc,"Meet The World's Greatest Prankster (Extraordinary People Documentary) | Real Stories","1h 23m 20s","2019-09-26T17:00:06Z","58 (blocked)"
8J_pyF5vZv4,"The Hitchhiker's Killer: Pee Wee Gaskins | Real Crime","44m 50s","2019-09-24T20:00:01Z","8 (blocked)"
EOqbiwzObN8,"Catching a Cunning Corporate Criminal: Little Joe's Greatest Challenge | Real Stories","10m 37s","2019-09-24T17:00:01Z",""
"H3-e4YJOfi0","The Perilous Life of an Australian Debt Collector | Little Joe | Real Stories","11m 44s","2019-09-20T11:01:00Z",""
_4ylW4PcIPE,"Prince Charles And Prince William: Royal Rivals Or Father And Son? | Real Stories","50m 3s","2019-09-19T17:00:05Z",""
9BNPCI2utm0,"America's Legendary Sinking Town | The Curse & The Jubilee | Real Stories Indie Doc","25m 6s","2019-09-18T17:00:00Z",""
"xmPpYXtvI-4","How a Private Investigator Became A Debt Collector | Little Joe | Real Stories","10m 47s","2019-09-17T11:00:11Z",""
TsNccLaVgFw,"Falsely Accused: Ronald Dalton's Struggle (Crime Documentary) | Real Stories","45m 58s","2019-09-14T17:00:02Z","1 (blocked)"
2bGFof35ICE,"Australia’s Most Unorthodox Debt Collector | Little Joe | Real Stories","12m 14s","2019-09-12T11:00:00Z",""
"-kIbHN7PmWQ","Life With Siberian Nomads (Survival Documentary) | Real Stories","51m 2s","2019-09-07T17:00:00Z",""
B2fOpgdHFIU,"The Case Of Christopher Dorner: A Police Officer's Descent Into Violence | Real Stories","45m 2s","2019-09-05T17:00:00Z","6 (blocked)"
6GQMIzt01Vw,"Holocaust Survivor Becomes Death Metal Granny | Real Stories Indie Doc","12m 58s","2019-09-03T17:00:00Z",""
Qxo2LYKP5ic,"These Recovering Addicts Formed The Ultimate Orchestra (Inspirational Documentary) | Real Stories","1h 1m 41s","2019-08-31T17:00:03Z",""
raZnTDA30OQ,"First Day In Charge: Junior Doctor Diaries | Part 4 (Medical Documentary) | Real Stories","47m 36s","2019-08-29T17:00:07Z","1 (blocked)"
RHt_Fd_MevI,"Stabbed: Britain's Knife Problem (Crime Documentary) | Real Stories","58m 22s","2019-08-24T17:00:04Z",""
"-wCaN8OY9QM","Extraordinary Weddings: My Paralysed Partner and Me (Love Documentary) | Real Stories","46m 11s","2019-08-22T17:00:00Z",""
PwwyzmSyb_c,"Horses Helped Him Through Deep Loss and Trauma | Inhale | Real Stories Indie Doc","15m 58s","2019-08-20T17:00:05Z",""
hFGhkgQ8pYM,"97% Owned (Global Finance Documentary) | Real Stories","1h 41m 22s","2019-08-18T17:00:12Z",""
"so-F7tKkOjI","Obsessive Compulsive: My Mum Is A Hoarder (Mental Health Documentary) | Real Stories","48m 57s","2019-08-17T17:00:06Z",""
g9G9VyfzSF0,"Joining A Jungle Tribe On The Hunt For Prey | Man Hunt S1 EP2 | Wonder","45m 5s","2019-08-16T17:00:06Z","3 (blocked)"
0CavacGECZ0,"Is Mecca In The Wrong Place? (Global Documentary) | Real Stories","1h 24m 47s","2019-08-13T17:00:00Z",""
qZAapn0KC_I,"Hawaii's Hidden Darkness (Conspiracy Documentary) | Real Stories","53m 10s","2019-08-11T17:00:08Z",""
"bCNmp_r-YAg","The Infamous Kray Brothers: Everything You Didn't Know | Real Crime","47m 11s","2019-08-08T20:00:02Z",""
IKWgzSS5ifo,"Thrown Into The Deep End: Junior Doctor Diaries | Part 3 (Medical Documentary) | Real Stories","47m 25s","2019-08-08T17:00:03Z","1 (blocked)"
"Qw4hTN-bQNI","Palestinians Locked Inside Israel's Maximum Security Prison (Prison Documentary) | Real Stories","58m 57s","2019-08-06T17:00:06Z",""
"aVcgFO1bY-c","Body Donors: My Life After Death | Part 2 | (Medical Documentary) | Real Stories","44m 58s","2019-08-03T17:00:01Z",""
"-z1FxN_Kc1I","The Manhunt For Raoul Moat | True Crime Story | Real Stories","44m 55s","2019-08-01T17:00:01Z","6 (blocked)"
tDNPQE0Wn0Q,"America's First Climate Change Refugees (Global Documentary) | Real Stories","24m 49s","2019-07-30T17:00:15Z",""
foIk89ak0Wg,"Intelligent Hands: Death of the Craftsmen (Crafts Documentary) | Real Stories","44m 15s","2019-07-27T17:00:08Z",""
e92lvrAp8vo,"Surviving A&E: Junior Doctor Diaries | Part 2 (Medical Documentary) | Real Stories","46m 46s","2019-07-25T17:00:04Z","1 (blocked)"
kyNP3s5mxI8,"The Consequences of Marrying Your Cousin (Genetic Disorder Documentary) | Only Human","47m 3s","2019-07-24T17:00:09Z",""
_3w4g1_TcS4,"Beauty and Bravery: Who Will Be Crowned Miss Tibet? (Pageant Documentary) | Real Stories","28m 9s","2019-07-23T17:00:04Z",""
K8oiJajGhAA,"Venice's Hidden Beauty | Alex Polizzi's Secret Italy - TRACKS","43m 37s","2019-07-21T20:00:02Z","5 (blocked)"
RO0PEXz1Yb4,"Do We Really Have Freedom Of Choice? (Conspiracy Documentary) | Real Stories","1h 16m 55s","2019-07-20T15:00:03Z",""
chVKpyjmE6w,"The Man Who Lives Without Money (A Different Drummer) | Real Stories","5m 39s","2019-07-19T17:00:07Z",""
NXi2PXULLBc,"A Stone In Our Heart (Family Documentary) | Real Stories","57m 2s","2019-07-14T17:00:05Z",""
THFhbGCI5BM,"Body Donors: My Life After Death (Medical Documentary) | Real Stories","44m 56s","2019-07-13T17:00:02Z",""
PyYTvkUynUM,"Crisis Point: Junior Doctor Diaries | Part 1 (Medical Documentary) | Real Stories","47m 15s","2019-07-11T17:00:05Z","1 (blocked)"
eerUbqV6Md4,"The Nurse Who Murdered Children | True Crime Story | Real Stories","45m 20s","2019-07-09T17:00:06Z","16 (blocked)"
"s-Y-qXVa0uE","Animal Imitators (Weird and Wonderful Documentary) | Real Stories","49m 26s","2019-07-06T15:00:15Z","2 (blocked)"
qQKaCTdrmJc,"Cancer Cure Cover-Up? (Conspiracy Documentary) | Real Stories","1h 50m 56s","2019-07-04T17:00:13Z","1 (blocked)"
F3ZrWkteQ00,"Where Does Fake News Come From? (Social Media Documentary) | Real Stories","13m 25s","2019-07-02T17:00:05Z",""
Nv14cCbU8t0,"Stem Cells: Medical Miracle Or Science Gone Too Far? (Medical Documentary) | Real Stories","1h 32m 50s","2019-06-29T17:00:01Z","1 (blocked)"
_O6UeOT6mks,"Holy Murderers: El Salvador's Converted Criminals (Prison Documentary) | Real Stories","24m 44s","2019-06-25T17:00:07Z",""
oPQrt6sw9RU,"Three Girls Who Lived and Died Online (Inspirational Documentary) | Real Stories","51m 30s","2019-06-22T17:00:08Z",""
OactzjSAlT4,"Take Me to Prom: My Prom Experience (Award-Winning LGBTQ+ Documentary) | Real Stories Original","20m 13s","2019-06-20T17:00:04Z","32 (blocked)"
144TR3ejIts,"Teenage Fugitive: Legend of the Barefoot Bandit (True Crime Documentary) | Real Stories","1h 18m","2019-06-15T17:00:02Z","1 (blocked)"
tkJSQ3_tFf8,"This Presenter Was Challenged To Survive In The Ghetto For Just One Month | Real Stories","8m 23s","2019-06-14T17:00:07Z",""
32ik1Ad8KZY,"The Abortion Hotline (Full Documentary) | Real Stories","56m 37s","2019-06-11T17:00:00Z","1 (blocked)"
0BPlun23xZk,"Disabled Daredevils (Extraordinary People Documentary) | Real Stories","46m 47s","2019-06-08T17:00:00Z",""
69cATp2AKJk,"Real Stories Podcast Ep 2 w/ directors Joya Berrow and Lucy Jane","50m 12s","2019-06-06T14:15:01Z",""
I3f6pbQn4Zg,"The Snowflake Generation? | Rise Of The Trolls (Online Bullying Documentary) | Real Stories","51m 31s","2019-06-04T17:00:04Z","4 (blocked)"
pgyLGLwIBeI,"Was Charles Manson Born To Kill? | True Crime Story | Real Stories","45m 4s","2019-05-30T17:00:10Z","16 (blocked)"
jYyo0WiOAWI,"Celebrating Eccentrics: A Different Drummer (Extraordinary People Documentary) Real Stories","1h 26m 30s","2019-05-18T15:00:10Z",""
GKbqs3DlDIE,"Who Murdered Gianni Versace? (True Crime Documentary) | Real Stories","44m 58s","2019-05-16T17:00:02Z","6 (blocked)"
vr8NlqWirnQ,"Real Stories Podcast Episode 1 | Missed Call | Teaser","6m 42s","2019-05-10T17:00:12Z",""
D9mUpUHk3nE,"Murder At Columbine High School (Mass Shooting Documentary) | Real Crime","44m 45s","2019-05-10T17:00:02Z","6 (blocked)"
"bXOWK-Vj7_M","KGB Killing: Who Poisoned Alexander Litvinenko? (True Crime Documentary) | Real Stories","54m 5s","2019-05-07T17:00:04Z",""
H_hrPs9aW9Q,"Eco-Home Adventures (Extraordinary People Documentary) | Real Stories","42m 43s","2019-05-02T17:00:02Z","1 (blocked)"
WGkKjtduZSc,"Secrets of India: The Economic ""Miracle"" (Poverty Documentary) | Real Stories","47m 17s","2019-04-30T17:00:04Z",""
mGEKVCCZraU,"The Miracle Emerald Mines Of Afghanistan (Hidden Gem Documentary) | Real Stories","27m 51s","2019-04-27T17:00:04Z",""
lBUee2B5E5w,"China's Socialist Millionaires (Wealth Documentary) | Real Stories","27m 2s","2019-04-25T17:00:05Z",""
sfNIuvGSqRs,"Attack Of The Drones (Military Documentary) | Real Stories","26m 21s","2019-04-23T17:00:05Z",""
EUAHxwBejcs,"Does Britain hate face tattoos? These people went undercover to find out | Real Stories Original","4m 6s","2019-04-19T17:00:01Z",""
m6uOq0vXfGk,"China's Harbin Festival: How To Build A Massive Frozen Megacity | China Revealed | TRACKS","46m 25s","2019-04-18T20:00:03Z","5 (blocked)"
08HxQHz_vm4,"Breaking The Law: Dirty Cops (Crime Documentary) | Real Stories","44m 52s","2019-04-18T17:00:00Z","2 (blocked)"
hEawuJ4hvec,"The Viral Dancing Filipino Prisoners (Prison Documentary) | Real Stories","20m 36s","2019-04-16T17:00:04Z",""
"CB-2kPE9_kQ","How The Super Rich Live (Wealth Documentary) | Real Stories","28m 2s","2019-04-13T17:00:00Z",""
zCX__y00GG0,"What Killed The American Middle Class? (Financial Crash Documentary) | Real Stories","28m 15s","2019-04-11T17:00:06Z",""
nzGkeLoTitM,"Inside The Aftermath Of China's Disastrous Earthquake (Disaster Documentary) | Real Stories","47m 11s","2019-04-09T17:00:08Z","2 (blocked)"
a0WJ1CyC2IQ,"American And Chinese Tensions: From Trade War To Military Strikes? (War Documentary) | Real Stories","1h 49m 53s","2019-04-06T17:00:00Z",""
amwOFszElKs,"Forced To Marry (Investigative Documentary) | Real Stories","49m 49s","2019-04-04T17:00:01Z","4 (blocked)"
u7CT7YCoMhU,"Jewish And Looking For Love (Dating Documentary) | Real Stories","56m 49s","2019-04-02T17:45:00Z",""
2DmUJcRrX48,"No More Boys And Girls: Gender Free Kids (Education Documentary) | Real Stories","53m 35s","2019-03-31T17:00:01Z","1 (blocked)"
yrIcXMahB78,"Gender Free Kids: Questioning Gender Based Prejudice (Education Documentary) | Real Stories","53m 43s","2019-03-30T18:00:04Z","1 (blocked)"
tadfza2g4to,"This Woman Wears Fake Tattoos To See If People Will Treat Her Differently | Real Stories Original","4m 30s","2019-03-29T18:00:10Z",""
cD_ENoZ55YE,"Strictly Soulmates: Christians (Dating Documentary) | Real Stories","56m 41s","2019-03-28T18:00:02Z",""
7y065c7JUQQ,"Geno Washington: One Night That Changed My Life (Biographical Documentary) | Real Stories","10m 5s","2019-03-26T18:00:00Z",""
eGvu9PiKQCg,"I'm My Mum's Carer (Young Caregiver Documentary) | Real Stories","58m 54s","2019-03-24T18:00:03Z","2 (blocked)"
tl0D2ogpdSw,"2000 Tattoos, Don’t Judge Me (Tattoo Prejudice Documentary) | Real Stories","44m 56s","2019-03-21T18:00:04Z",""
sUIESf0g56M,"Autistic Metallica Fan Wants To Meet His Hero, Drummer Lars Ulrich! | Mission To Lars | Real Stories","1h 17m 4s","2019-03-16T16:00:07Z","4 (blocked)"
5xOtOpbAZo8,"Trafficked In Suburbia (True Crime Documentary) | Real Stories Original","30m 17s","2019-03-14T18:30:00Z",""
NMXS5aJF788,"The Men Who Profit When Businesses Fail: The Liquidators (Business Documentary) | Real Stories","47m 59s","2019-03-12T18:00:01Z",""
EVBCLAaflaw,"How Is NASA Contacting Aliens? | Alien Life Documentary | Spark","50m 48s","2019-03-11T22:00:00Z",""
B1IziIrfCp4,"The Families Forced Into Homelessness: No Place To Call Home (Poverty Documentary) | Real Stories","58m 51s","2019-03-07T18:00:00Z","2 (blocked)"
GwO40irtfPw,"Living With Nepal's Last Nomads (Global Documentary) | Real Stories","51m 31s","2019-03-05T18:00:00Z",""
GgUXPG_eiWI,"Growing Up Poor: Girls (Poverty Documentary) | Real Stories","56m 47s","2019-03-03T18:00:04Z","2 (blocked)"
i1o5vWQfp4M,"Even More In Your Face: Confronting Tattoo Prejudice (Face Tattoo Documentary) | Real Stories","25m 33s","2019-02-28T17:00:11Z",""
yqdM5UzpvMQ,"Monster In The Mind (Alzheimer's Documentary) | Real Stories","58m 44s","2019-02-24T18:00:04Z",""
