"Video ID",Title,Length,Published
hiriijmm1_8,"STAND UP AUSTRALIA | Reporter interview with Michael Usher","2m 50s","2014-09-28T11:02:54Z"
6me327a8Mj4,"STAND UP AUSTRALIA | Dr David Dunstan's top tips.",41s,"2014-09-28T11:02:42Z"
"lObCPmc-B0s","FEMALE STATE | Behind-the-scenes on the frontline",6m,"2014-09-28T10:45:44Z"
8z1TfVT2dUk,"A 60 Minutes SPECIAL REPORT | 8.00 Sunday | Female State",30s,"2014-09-25T00:45:49Z"
"GqNk-xc5r5g","60 Minutes | 8.00 SUNDAY | Our Best Bloke",54s,"2014-09-24T02:36:02Z"
8zHT6Nyogl8,"60 Minutes | 8.00 SUNDAY | Stand Up Australia",30s,"2014-09-22T10:03:46Z"
IEx0nm5ahsE,"A NEW TYPE OF BOMB?","3m 21s","2014-09-22T04:00:09Z"
JxW5at5qS2Y,"THE INTERNET AND CUBA","1m 37s","2014-09-21T10:35:40Z"
RtcNbzb_F6g,"HOME AWAY FROM HOME","1m 29s","2014-09-21T10:35:40Z"
UCdyGGgG0kA,"HOW IT'S MADE: Boeing's 787 Dreamliner","2m 19s","2014-09-21T10:35:40Z"
UgWHZ_S7BFo,"INSIDE THE 787 DREAMLINER","3m 59s","2014-09-21T10:35:40Z"
WUpxnAgHNJU,"TONY BENNETT'S ANTI-­WAR MESSAGE","1m 4s","2014-09-21T10:35:40Z"
ZpAZRJQDPDQ,"FROM THE AIR: The Plane Graveyard","1m 50s","2014-09-21T10:35:40Z"
f9bhKGMZDts,"NERVOUS TONY","1m 38s","2014-09-21T10:35:40Z"
fQjqUy_3nG0,"HAS FAME CHANGED LADY GAGA?",51s,"2014-09-21T10:35:40Z"
qZJnH2btrBA,"EXTENDED INTERVIEW with nurse Raewyn Turner.","1m 33s","2014-09-21T10:35:40Z"
v2zGCr62OPw,"REPORTER INTERVIEW with Charles Wooley","2m 28s","2014-09-21T10:35:40Z"
sk8blMK2KlY,"EXTRA MINUTES | Dr John Swinnen on ""Happy Shooting""","1m 15s","2014-09-21T10:35:39Z"
TLa8LL1YhxM,"SNEAK PEEK | Tony & Gaga",23s,"2014-09-19T06:31:10Z"
"-Q4AQRn6rHA","This week on 60 Minutes | 8.00 SUNDAY",30s,"2014-09-17T11:48:12Z"
"S-APWFSw7Hc","This week on 60 Minutes | 8.00 SUNDAY",20s,"2014-09-15T09:50:14Z"
"4OEV-HV0i1s","THE DARK WEB | REPORTER INTERVIEW with Liz Hayes","2m 57s","2014-09-14T11:24:43Z"
8ku90kaC_5s,"BIRDSVILLE | Reporter Interview with Charles Wooley","3m 3s","2014-09-14T11:24:43Z"
AXrXX7DhqaU,"BEHIND THE SCENES | The Dark Web - Reenactments",59s,"2014-09-14T11:24:43Z"
XrX5OhuZ6iM,"BIRDSVILLE | Extended Interview - CITY vs COUNTRY","2m 43s","2014-09-14T11:24:43Z"
"hj7Jskl-iYk","THE GREAT WHITE | EXTENDED INTERVIEW with Mike Rutzen","2m 53s","2014-09-14T11:24:43Z"
r08T6awx45U,"THE DARK WEB | THE ARREST - Dread Pirate Roberts","2m 25s","2014-09-14T11:24:43Z"
t1KE7ViGS5M,"DIVING WITH GREAT WHITES!","5m 43s","2014-09-14T11:24:43Z"
lFZLjJooBys,"THE DARK WEB | SILK ROAD - Explained","3m 12s","2014-09-14T11:24:42Z"
YfCknNhyMQQ,"60 Minutes | 8.00 SUNDAY",31s,"2014-09-10T10:01:19Z"
EkL2ZmQWFow,"60 Minutes | 8.00 SUNDAY",30s,"2014-09-09T00:37:22Z"
7fKEIcj6WVU,"THE SLIPPER SCANDAL | Who are 'Jackie' and 'Trevor'?","2m 35s","2014-09-07T11:12:16Z"
eXFOIlNBNIw,"THE SLIPPER SCANDAL | James Ashby's secret diaries","1m 50s","2014-09-07T11:11:54Z"
3vJ_qyQmNWU,"THE SLIPPER SCANDAL | Extended interview with Ashby's parents","7m 32s","2014-09-07T11:11:28Z"
"YkgUzit-zUg","THE SLIPPER SCANDAL | Trapped on a plane","1m 55s","2014-09-07T11:11:07Z"
SHLR7G5A208,"THE SLIPPER SCANDAL | The Hungary trip","4m 3s","2014-09-07T11:10:51Z"
pJREMkTSclU,"60 Minutes || 8.00 SUNDAY",30s,"2014-09-04T07:14:15Z"
"Ra6mWaxL-V8","60 Minutes 8.00 Sunday",20s,"2014-09-01T09:28:43Z"
7IzXRPRgDKE,"REPORTER INTERVIEW with Michael Usher","4m 7s","2014-08-31T11:08:36Z"
c2qO1CdChOo,"EXTENDED INTERVIEW with Comanchero Founder Jock Ross.","4m 6s","2014-08-31T11:08:23Z"
KcBYfX6K1E0,"THE FATHER'S DAY MASSACRE | Behind-the-scenes","1m 49s","2014-08-31T11:08:10Z"
nm1KenNVxuQ,"A 60 Minutes SPECIAL EVENT 8.00 SUNDAY",1m,"2014-08-29T01:12:56Z"
QCGPj6N5LJY,"THE FATHER'S DAY MASSACRE | One brave witness speaks out.",37s,"2014-08-29T01:07:16Z"
"wFAn-Ay2RLk","THE FATHER'S DAY MASSACRE | The cop in the line of fire",34s,"2014-08-29T01:07:03Z"
WzE7wql2Xy4,"THE FATHER'S DAY MASSACRE | A father relives his heartbreak.",40s,"2014-08-27T10:17:58Z"
JxqqH626cOE,"BARNESY | EXTENDED INTERVIEW with Jimmy Barnes","3m 31s","2014-08-24T11:13:08Z"
cjWZgpQ7gv0,"BARNESY | REPORTER INTERVIEW with Karl Stefanovic","2m 4s","2014-08-24T11:12:48Z"
"GDrEllS-JHY","JUSTICE OVERBOARD | REPORTER INTERVIEW with Charles Wooley","3m 10s","2014-08-24T10:54:20Z"
sGesGnsbmDg,"JUSTICE OVERBOARD | EXTENDED INTERVIEW with Bob Moles","1m 58s","2014-08-24T10:54:01Z"
"BgsherLTf-c","CURTIS LANDERS | REPORTER INTERVIEW with Peter Overton","2m 28s","2014-08-24T10:26:26Z"
PmQsvibtPWw,"BARNESY | 60 Minutes | 8.00 SUNDAY",21s,"2014-08-22T06:56:16Z"
f21OhJEEReE,"BARNESY | 60 Minutes 8.00 SUNDAY | Sneak Peek!","1m 3s","2014-08-22T01:46:46Z"
"r5ip-dVokmM","This week on 60 Minutes - 8.00 SUNDAY ...",31s,"2014-08-21T10:06:26Z"
RPhEDtqCdmo,"CURTIS LANDERS | 60 Minutes | 8.00 SUNDAY",30s,"2014-08-20T02:53:06Z"
fwnoF99hveA,"BROTHERS IN ARMS | EXTENDED INTERVIEW with Joel Edgerton","3m 32s","2014-08-17T10:36:45Z"
J_30jUkxV1k,"BROTHERS IN ARMS | REPORTER INTERVIEW with Allison Langdon","3m 28s","2014-08-17T10:36:28Z"
BU4_mUt0gH0,"RUSH OF LOVE | REPORTER INTERVIEW with Tara Brown","2m 36s","2014-08-17T10:07:15Z"
N2ilC0MQ8kY,"60 Minutes | 7.40 SUNDAY",30s,"2014-08-12T05:35:03Z"
q74ueK0NklE,"Gammy's Aussie parents EXCLUSIVE | 60 Minutes 9.10 SUNDAY",30s,"2014-08-08T09:08:28Z"
GATYiGm6LsI,"SCOTLAND THE FREE | Reporter Interview with Charles Wooley","1m 19s","2014-08-03T11:58:27Z"
j3cXiqrxHco,"SCOTLAND THE FREE | Extended interview with Laird Charles Ford","2m 41s","2014-08-03T11:58:09Z"
kqop5CzRygM,"GIANTS OF THE DEEP | Behind-the-scenes with Roger Munns","1m 38s","2014-08-03T11:41:25Z"
8hXZnI9dqgI,"GIANTS OF THE DEEP | Reporter interview with Allison Langdon","2m 27s","2014-08-03T11:41:04Z"
8xIAV0blxIo,"GREEN RUSH | Reporter interview with Michael Usher","2m 59s","2014-08-03T11:25:39Z"
z8dWwP3JO18,"GREEN RUSH | Extended interview with Joel Stanley","2m 39s","2014-08-03T11:25:20Z"
RX2wCbIhPUA,"GIANTS OF THE DEEP | 60 Minutes 9.10 SUNDAY",11s,"2014-08-01T00:19:44Z"
4lV5E60dDac,"60 Minutes | 9.10 SUNDAY",30s,"2014-07-31T00:16:02Z"
"m-o70umwM88","UNHOLY WAR | Reporter interview with Allison Langdon","2m 53s","2014-07-27T11:57:07Z"
LLsDrqNdHyM,"UNHOLY WAR | An interview with an Israeli peace activist","4m 6s","2014-07-27T11:56:53Z"
No05C19EnyM,"UNHOLY WAR | Behind the scenes","1m 48s","2014-07-27T11:56:43Z"
Fwp0mcm3vxA,"DAME HELEN | The Hundred Foot Journey","2m 6s","2014-07-27T11:47:47Z"
JKITf0FjcVY,"DAME HELEN | ""You're blushing Karl!""","2m 57s","2014-07-27T11:47:36Z"
SbjNoTbRWpU,"MH17 | Our journey to the crash site","6m 9s","2014-07-27T11:23:47Z"
cW71xcd8Tq4,"DAME HELEN | 60 Minutes | 9.10 SUNDAY",21s,"2014-07-25T08:38:10Z"
R7davQBdqQw,"UNHOLY WAR | 60 Minutes | 9.10 SUNDAY",21s,"2014-07-24T06:17:04Z"
UUmWMk5PBrY,"THE WIFE KILLER | Allison's final resting place","1m 40s","2014-07-20T11:24:25Z"
w0d9yseCNXk,"THE WIFE KILLER | Reporter interview with Tara Brown","2m 46s","2014-07-20T11:24:11Z"
uKR_1LLkRS4,"THE WIFE KILLER | Extended police interview","4m 44s","2014-07-20T11:23:54Z"
DdUHWDkPQUE,"THE WIFE KILLER | Inside the house of a killer","1m 52s","2014-07-20T11:23:31Z"
"RscDj-FyCjA","THE WIFE KILLER | Extended interview with Toni McHugh","4m 53s","2014-07-20T11:23:18Z"
"OlZgrbqQD-U","A 60 Minutes MAJOR EVENT | 8.00 SUNDAY",30s,"2014-07-17T06:00:07Z"
Fq0Ds2OvA4U,"THE WIFE KILLER | 60 Minutes | 8.00 SUNDAY",40s,"2014-07-16T23:50:41Z"
YtKQjrFuNuE,"Gerard Baden-Clay | A 60 Minutes MAJOR EVENT | 8.00 SUNDAY",40s,"2014-07-15T03:18:20Z"
HpBdRtYVE4s,"KYLIE MINOGUE: Where it all began","1m 53s","2014-07-13T11:04:19Z"
wnvXA49MQCs,"EXTRA MINUTES | Inside Kylie's wardrobe","4m 44s","2014-07-13T11:04:07Z"
"b-YCvm6Bqc0","EXTRA MINUTES | Scott and Charlene reunited!",1m,"2014-07-13T11:03:53Z"
jAStirKOVAo,"KYLIE and KARLOS: The duet","2m 52s","2014-07-13T11:03:41Z"
gc_JkDJRWFI,"EXTRA MINUTES | Saving Virunga","2m 6s","2014-07-13T10:30:00Z"
DpLlrCbwhjo,"EXTRA MINUTES | The journey to Virunga","5m 15s","2014-07-13T10:29:43Z"
g1CPCftgtAA,"GORILLA WARFARE | 60 Minutes | 8.00 SUNDAY","1m 5s","2014-07-11T07:40:52Z"
R65MC9WiHJc,"KYLIE - SNEAK PEEK | 60 Minutes | 8.00 SUNDAY","1m 30s","2014-07-11T07:14:41Z"
SbulNXoBX5o,"KYLIE | 60 Minutes | 8.00 SUNDAY",20s,"2014-07-07T10:38:28Z"
zjirpnZ3RVw,"THE PINK PANTHERS | Anatomy of a robbery","4m 35s","2014-07-06T10:52:58Z"
WDTj4cgdFUA,"THE PINK PANTHERS | CCTV footage","3m 28s","2014-07-06T10:52:35Z"
pLRf3nkq53Y,"RIDING THE MONSTER | Big wave surfing in action","1m 41s","2014-07-06T10:52:15Z"
b9eS7JFKc6M,"RIDING THE MONSTER | Show and tell",2m,"2014-07-06T10:51:53Z"
0v4IXjvDC_c,"RIDING THE MONSTER | SNEAK PEEK | 60 Minutes","1m 1s","2014-07-04T02:08:15Z"
7xaAB1gMgzo,"60 Minutes | 8.00 SUNDAY",20s,"2014-06-30T10:22:55Z"
tsdl5M7jKoQ,"FORCED MARRIAGE | Reporter interview with Liz Hayes","3m 29s","2014-06-29T11:01:20Z"
jPu_F6eMrG8,"FORCED MARRIAGE | EXTENDED INTERVIEW with Dr. Eman Sharobeem","4m 4s","2014-06-29T11:01:11Z"
932D0RO6Fjc,"""It's the best feeling in the world!"" ­‐ 5SOS","3m 32s","2014-06-29T10:17:18Z"
iOQQ7n62s8c,"5SOS | You nearly called the band what?!","1m 11s","2014-06-29T10:17:04Z"
nYgj9s8qTDE,"FORCED MARRIAGE | 60 Minutes 8.00 SUNDAY",30s,"2014-06-26T10:25:14Z"
"-YSBnIExCMM","60 Minutes 8.00 SUNDAY | 5 Seconds of Summer",20s,"2014-06-23T10:25:41Z"
8J9hDoZ_aZc,"5 Seconds of Summer on 60 Minutes | SUNDAY","1m 57s","2014-06-22T11:00:43Z"
"x8M_zEiX-IY","THE ASSASSIN | Reporter interview with Charles Wooley","3m 11s","2014-06-22T10:55:36Z"
gzR7mzxnvEs,"THE ASSASSIN | Extended interview with Brad Manera","4m 3s","2014-06-22T10:55:24Z"
33BcQs7ykHI,"PARENT POWER | The follow-up video:","1m 28s","2014-06-22T10:26:49Z"
rID0RWqjD94,"PARENT POWER | Where it all began ...","2m 53s","2014-06-22T10:26:37Z"
1HpLbtH2Z4w,"PARENT POWER | What is Sanfilippo syndrome?","3m 7s","2014-06-22T10:26:25Z"
kIS2POsmZWs,"5 Seconds of Summer | 60 Minutes",41s,"2014-06-19T10:06:29Z"
"VjEwDEE9-3c","PARENT POWER | 60 Minutes 8.00 SUNDAY",30s,"2014-06-19T09:51:24Z"
x2AA6H0B2Ao,"THE ASSASSIN | 60 Minutes 8.00 SUNDAY",20s,"2014-06-18T08:55:38Z"
mKhfrubajLA,"GAME OF DRONES | Charlie vs drones","2m 1s","2014-06-15T11:08:08Z"
8_quwBbpC6A,"GAME OF DRONES | Behave! The drones are watching.","3m 40s","2014-06-15T11:07:48Z"
O6h2xhQDX14,"GAME OF DRONES | Behind-the-scenes","1m 42s","2014-06-15T11:07:23Z"
ilhddqrrmE4,"GAME OF DRONES | Demonstration","2m 45s","2014-06-15T11:07:05Z"
R3VePAARias,"""She saved my life!""","2m 57s","2014-06-15T10:52:56Z"
THEXnm10msk,"REPORTER INTERVIEW with Allison Langdon","3m 31s","2014-06-15T10:52:45Z"
kRs_T_7hP3Q,"8.00 SUNDAY | 60 Minutes",16s,"2014-06-12T08:12:11Z"
ZTk9c5IgB2s,"60 Minutes | 8.00 SUNDAY",30s,"2014-06-10T10:21:25Z"
"VpQR-RExims","REPORTER INTERVIEW with Tara Brown","2m 3s","2014-06-08T11:31:40Z"
wm_dSIeviug,"Nothing's off limits! An interview with Joe Walsh","7m 25s","2014-06-08T11:31:12Z"
i4ZA9_PjjHo,"EXTENDED INTERVIEW with Grant and Leanne Williams","2m 52s","2014-06-08T11:11:51Z"
Ny0JHDI05To,"REPORTER INTERVIEW with Ben Fordham","3m 11s","2014-06-08T11:11:28Z"
QzuhmAHiTgU,"""Donations are so important."" - Professor Glen Marshall","2m 56s","2014-06-08T11:10:47Z"
"-gOh_M_gSdo","Male lion goes after TV film crew | 60 Minutes Australia","3m 23s","2014-06-08T10:36:01Z"
LfIXsX28XUM,"EXTENDED INTERVIEW -­ Doctor Laurence Frank","2m 22s","2014-06-08T10:35:39Z"
r6MM0k0XM0U,"LION MAN | 60 Minutes 8.00 TONIGHT",20s,"2014-06-08T04:26:42Z"
ytnxSiAw8mQ,"Don't get too close Ally! | 60 Minutes 8.00 SUNDAY",42s,"2014-06-04T04:18:36Z"
w8qTlwXpYIo,"The Eagles | 60 Minutes 8.00 SUNDAY",54s,"2014-06-04T04:16:57Z"
iPIqXCqMki8,"RORY'S STORY | 60 Minutes 8.00 SUNDAY",30s,"2014-06-03T10:34:04Z"
wsXMct7d8v4,"EXTRA MINUTES | EXTENDED INTERVIEW with Howard Eaton","4m 47s","2014-06-01T11:20:24Z"
"Z25TjT-O3N0","EXTRA MINUTES | Test yourself!","2m 17s","2014-06-01T11:20:06Z"
KkVEBGtioSI,"EXTRA MINUTES | REPORTER INTERVIEW with Charles Wooley","3m 7s","2014-06-01T11:19:49Z"
bWUj6oM5VDE,"EXTRA MINUTES | REPORTER INTERVIEW with Michael Usher","3m 10s","2014-06-01T11:05:47Z"
Rr2uqXAs8Gw,"EXTRA MINUTES | REPORTER INTERVIEW with Tara Brown","1m 56s","2014-06-01T10:33:51Z"
3YYKADMjXLI,"EXTRA MINUTES | EXTENDED INTERVIEW -­ Mr Ziona.","2m 3s","2014-06-01T10:33:38Z"
E_wkGkNB2Hw,"TURIA PITT | 60 MINUTES | 8.00 SUNDAY",46s,"2014-05-30T00:20:06Z"
_AYTKc2s7BU,"60 Minutes | 8.00 SUNDAY",30s,"2014-05-28T23:33:44Z"
Vd6i1HSAfB4,"60 Minutes | 8.00 SUNDAY",51s,"2014-05-28T08:28:15Z"
"_0cC-MNOpVk","The world's BIGGEST family | 60 Minutes 8.00 SUNDAY",30s,"2014-05-26T10:43:50Z"
rrDIckl4cJY,"EXTRA MINUTES | Extended Interview with Tim Cahill","1m 35s","2014-05-25T10:57:03Z"
rGHox6FgdD0,"EXTRA MINUTES | Reporter interview with Liz Hayes","2m 15s","2014-05-25T10:56:52Z"
vCUwQfcyv2M,"EXTRA MINUTES | ""They pulled a knife on us!""","2m 42s","2014-05-25T10:41:22Z"
kcbI_ATA2eY,"EXTRA MINUTES | Have you been scammed?","3m 52s","2014-05-25T10:41:11Z"
"n-G4BMXwWLY","EXTRA MINUTES | Reporter interview with Allison Langdon","2m 46s","2014-05-25T10:41:00Z"
RTST3itIQDk,"The Cahill Express | 60 Minutes 8.00 SUNDAY",20s,"2014-05-22T09:40:05Z"
"hVEZGKuE-fs","60 Minutes | 8.00 SUNDAY",38s,"2014-05-20T10:33:12Z"
1koU1ONxCKE,"Inside the dungeon","1m 26s","2014-05-18T11:04:51Z"
3Uur098Hoyc,"REPORTER INTERVIEW with Tara Brown","2m 59s","2014-05-18T11:04:34Z"
"m-tGCRFJmJ0","Go BACKSTAGE at the Ricky Martin concert!","1m 13s","2014-05-18T10:43:24Z"
y7Zam2Dqtus,"EXTENDED INTERVIEW with Ricky Martin","2m 42s","2014-05-18T10:42:10Z"
YcaZUUSNDZ0,"""He seduced me!"" Liz Hayes in a 60 Minutes reporter interview","2m 10s","2014-05-18T10:41:56Z"
SzyrmfSnnwQ,"The Forgotten Girls | 60 Minutes 8.00 SUNDAY",30s,"2014-05-16T22:30:42Z"
tL7YsMEROSA,"60 Minutes | Ricky Martin | SNEAK PEEK","1m 30s","2014-05-13T10:20:06Z"
2g9Gc_QJ60c,"Ricky Martin on 60 Minutes | 8.00 SUNDAY",32s,"2014-05-12T10:03:38Z"
JL5ecBhCgO8,"EXTRA MINUTES | The FIGHT FOR PEACE","2m 58s","2014-05-11T11:18:11Z"
YfiNrSpbe0E,"EXTRA MINUTES | Reporter interview with Allison Langdon","3m 5s","2014-05-11T11:17:46Z"
33_JSLe7erk,"EXTRA MINUTES | Leonardo DiCaprio on Jordan Belfort",40s,"2014-05-11T11:00:12Z"
3TZBhnT_DYY,"EXTRA MINUTES | Reporter interview with Liz Hayes","3m 16s","2014-05-11T10:59:49Z"
v12MzSqNBpA,"EXTRA MINUTES | Extended interview with Bo Dietl","2m 9s","2014-05-11T10:58:56Z"
MGTHcYAodDg,"EXTRA MINUTES | Extended Interview with Meghan Roswick","3m 50s","2014-05-11T10:30:01Z"
"oXe-NG5k7pc","Extended Interview with Cardiologist Dr. Michael Cheung","3m 17s","2014-05-11T10:29:40Z"
ue8lDKGiGZM,"EXTRA MINUTES | Reporter interview with Tara Brown","2m 37s","2014-05-11T10:29:22Z"
"o6XxK-cveXQ","60 Minutes | 8.00 SUNDAY | Sneak Peek","1m 33s","2014-05-09T11:05:58Z"
NOhE6RhjNxw,"60 Minutes 8.00 SUNDAY | The Wolf",30s,"2014-05-07T23:53:10Z"
QnO_0DRwfQo,"60 Minutes | 8.00 SUNDAY",37s,"2014-05-05T23:55:06Z"
7mkVQ5PGRi8,"EXTRA MINUTES | The Sentencing","5m 18s","2014-05-04T10:57:38Z"
4hRPQmdgHRc,"EXTRA MINUTES | Inside the mind of a killer","8m 19s","2014-05-04T10:57:25Z"
qpkwHd0tzJY,"60 Minutes 8.00 SUNDAY | Fatal Obsession",30s,"2014-05-01T23:44:38Z"
SJANwt_0iX0,"Cured in just 3 minutes!","1m 38s","2014-04-27T09:09:20Z"
pO9RVF84PA0,"BEHIND THE SCENES | Our journey to Patagonia.","6m 57s","2014-04-27T09:09:20Z"
ttAHUYSnLio,"Extended interview with Professor Stephan Harrison.","3m 46s","2014-04-27T09:09:20Z"
0T0cXW1Pmyk,"""It's a miracle!"" | Extended interview with stroke patient Linda Lumbra","2m 5s","2014-04-27T09:02:44Z"
YabkmUK9NRU,"60 Minutes | SPECIAL TIME 6.30 SUNDAY",20s,"2014-04-22T02:51:50Z"
"-GITrxNXfB8","6.30 SUNDAY on 60 Minutes",30s,"2014-04-22T02:16:36Z"
wyqGlQEyVfs,"MOVING THE MOB | Historical Australian Cattle Drives",54s,"2014-04-20T10:33:10Z"
m5dnbH55nQ8,"MOVING THE MOB | REPORTER INTERVIEW with Charles Wooley","2m 2s","2014-04-20T10:32:54Z"
M1UthuWsfRQ,"OLD SOULS | REPORTER INTERVIEW with Tara Brown","2m 47s","2014-04-20T10:16:09Z"
"gj7-1Oiz5GY","FRANCIS | EXTENDED INTERVIEW with Franco Ferrarotti","4m 33s","2014-04-20T09:58:25Z"
JdXAtuxHCIY,"FRANCIS | REPORTER INTERVIEW with Allison Langdon","2m 37s","2014-04-20T09:58:02Z"
"fv-LAKs1_zE","GREEK TRAGEDY | Panos Gazganos","4m 6s","2014-04-15T05:33:17Z"
uGVEFVMlHJE,"7.30 SUNDAY | 60 Minutes",20s,"2014-04-15T04:31:17Z"
RlJsz8Js6Go,"60 Minutes | 7.30 SUNDAY",20s,"2014-04-15T01:40:34Z"
YETNMVkgPs4,"GREEK TRAGEDY | Reporter interview with Allison Langdon","3m 25s","2014-04-13T10:34:39Z"
qHoYkyO8uRI,"BRAVE FACE | Reporter Interview with Ray Martin","2m 39s","2014-04-13T10:17:33Z"
7NvL7Zjzj3o,"BRAVE FACE | Sam's impact statement","3m 59s","2014-04-13T10:17:19Z"
0jPlWFG2Vqk,"NoLimits ExtraMinutes Doctor 60 App","2m 1s","2014-04-13T10:00:36Z"
y8myrX_hu8Y,"NO LIMITS | Reporter interview with Georgie Gardner","2m 11s","2014-04-13T10:00:22Z"
RayMaSJIkiM,"7.30 SUNDAY | 60 MINUTES",22s,"2014-04-09T11:39:02Z"
8_1LBoJMPKc,"7.30 SUNDAY | 60 Minutes",20s,"2014-04-09T09:07:15Z"
VZPXtJ2dVEE,"REPORTER INTERVIEW with Charles Wooley","2m 32s","2014-04-06T11:57:52Z"
kOC3f20AnNM,"THE PERFORMANCE","3m 14s","2014-04-06T11:53:15Z"
CY5bwA3lcng,"EXTENDED INTERVIEW with Jason Noble","1m 29s","2014-04-06T11:46:59Z"
hKWBvI5ZngI,"Death defying dive under metre thick frozen ice - in one breath! | 60 Minutes Australia","1m 53s","2014-04-06T11:40:42Z"
xt9jEu2IAqA,"THE BENEFITS OF TRAINING","1m 31s","2014-04-06T11:34:50Z"
xdYTZJsKOjU,"REPORTER INTERVIEW with Peter Stefanovic","2m 10s","2014-04-06T11:29:24Z"
"So1m-DQANYI","BREATHE | What's The Secret?","1m 44s","2014-04-06T11:18:34Z"
JJG5CDHOhbc,"EXTRA MINUTES | Reporter Interview with Tara Brown","2m 33s","2014-04-06T11:11:11Z"
lYDIqdDUCZ0,"EXTRA MINUTES | The Bust","2m 16s","2014-04-06T10:59:48Z"
tgbnqV7dVrI,"60 Minutes | 7.40 SUNDAY | Musical Uprising",55s,"2014-04-02T23:36:25Z"
zJRjPkA0Kps,"7.40 SUNDAY | 60 Minutes | Breathe",20s,"2014-04-01T08:42:08Z"
ZJmGWHfNyCg,"60 Minutes | 7.40 SUNDAY | The High Seas",32s,"2014-03-31T23:10:25Z"
f_lRgdcu4TQ,"35,000 feet and FALLING!","3m 18s","2014-03-30T09:54:33Z"
iTbxh26ndEI,"What happened to Flight MH370?","4m 18s","2014-03-30T09:54:22Z"
RErraOBxVMc,"REPORTER INTERVIEW with Allison Langdon","3m 42s","2014-03-30T09:54:10Z"
Q1ToZoZLN50,"BREAKING NEWS | Portland Murders","1m 55s","2014-03-30T09:53:54Z"
uehg4Sre7JU,"INSIDE THE CRIME SCENE | Portland Murders","1m 45s","2014-03-30T09:53:43Z"
i72PBAj3yks,"Flight MH370 | 60 Minutes | 7.40 SUNDAY",40s,"2014-03-28T11:24:12Z"
vSv9sMCrtvM,"This SUNDAY 7.40 | 60 Minutes | The Portland Murders",30s,"2014-03-27T08:21:48Z"
"-KxmZkMXCsg","SCIENTOLOGY: Inside the SECRET compound","2m 26s","2014-03-24T01:05:19Z"
0bpEvSOxRDQ,"DON'T SLIP!!! James Kingston climbing Europe's tallest structures.","1m 7s","2014-03-23T09:46:51Z"
k5ZKhUxrhXA,"DON'T LOOK DOWN | ""Scaring the shit out of your parents... that's all good!""","2m 24s","2014-03-23T09:46:38Z"
"0x-JXFlH-UE","SCIENTOLOGY: Inside the SECRET compound","2m 26s","2014-03-23T09:21:28Z"
rDyNoativPA,"WATCH: Liz Hayes takes the Scientology E-Meter test! See her results.","2m 42s","2014-03-23T09:21:11Z"
1GdZBa2h5F0,"Who are the SQUIRREL BUSTERS? Liz Hayes explains.","2m 55s","2014-03-23T09:20:59Z"
hKljsXfO5Sc,"REPORTER INTERVIEW with Michael Usher","2m 21s","2014-03-23T09:01:05Z"
E8eILuCi8ZA,"Can UNSCHOOLING kids fit in?","2m 8s","2014-03-23T09:00:47Z"
IKPkHvjYlzY,"60 Minutes | 7.40 SUNDAY | Don't Look Down",10s,"2014-03-20T08:00:49Z"
NyBIVp6xeZQ,"60 Minutes | 7.40 SUNDAY | School's Out",20s,"2014-03-20T07:59:30Z"
"HatKJunQE-o","60 Minutes | 7.40 SUNDAY | The Defector",30s,"2014-03-18T09:19:46Z"
spitx43yVw4,"EXTENDED INTERVIEW: Inspector Arthur Van Panhuis","2m 12s","2014-03-16T11:08:45Z"
_HQz7VIUqcI,"REPORTER INTERVIEW with Tara Brown","2m 37s","2014-03-16T11:08:29Z"
rNz_8KzkBcE,"BEHIND THE SCENES - 60 Minutes Daniel Morcombe story","2m 48s","2014-03-16T11:08:10Z"
"5Y88-lEj674","60 Minutes | 7.40 TONIGHT",41s,"2014-03-16T00:33:38Z"
GOeiWu5b6yU,"7.40 SUNDAY | THE 60 MINUTES MORCOMBE EXCLUSIVE",41s,"2014-03-14T07:50:49Z"
EZsXiO_nEWA,"60 Minutes | Morcombe EXCLUSIVE | 7.40 SUNDAY",40s,"2014-03-14T03:34:04Z"
5N1jB7KUekQ,"7.40 SUNDAY | Tracking Daniel Morcombe's Killer",40s,"2014-03-13T04:18:57Z"
9eoe3kTEYKA,"EXTENDED INTERVIEW: Dr. Helen Caldicott","1m 22s","2014-03-09T09:38:16Z"
vjWSQ2EudCQ,"EXTENDED INTERVIEW: Dr. Helen Caldicott","2m 36s","2014-03-09T09:38:01Z"
FtgTuHRzbaE,"REPORTER INTERVIEW with Liz Hayes","2m 23s","2014-03-09T09:37:19Z"
aRCIyPVCHk8,"EXTENDED INTERVIEW with Neurologist Dr. Colin Andrews","3m 29s","2014-03-09T09:37:03Z"
WtIkAEZYw3s,"REPORTER INTERVIEW with Tara Brown","1m 53s","2014-03-09T09:36:50Z"
3bjNA5XS9Wo,"60 MINUTES REVEALS","2m 40s","2014-03-09T09:36:35Z"
G4neuAWipug,"7.40 SUNDAY | FALLOUT",20s,"2014-03-06T08:59:08Z"
BF8KCkZXBZM,"60 Minutes | 7.40 SUNDAY",30s,"2014-03-03T23:13:11Z"
ueehz8ederc,"PERSON OF INTEREST: Allan ""Ungie"" Laurie","2m 16s","2014-03-03T01:12:06Z"
v5fKES2_7F4,"REPORTER INTERVIEW with Michael Usher","2m 24s","2014-03-02T23:02:59Z"
