"Video ID",Title,Length,Published
QONjR4zuqpY,"The First Time We Met a Comet, We Blew a Hole in It","5m 15s","2020-07-15T00:14:39Z"
EDAN0tXsh4A,"This Massive Star Just... Vanished | SciShow News","6m 13s","2020-07-10T19:51:08Z"
DdYFTVp5guI,"How Celestial Bodies Affect Life in the Ocean","5m 32s","2020-07-07T21:38:49Z"
oB5WM4VSbu0,"This Planet Used to Be the Core of a Gas Giant? | SciShow News","5m 34s","2020-07-03T23:31:12Z"
NIvaUy7UEXc,"5 Unusual Places to Look for Life | Compilation","28m 57s","2020-06-30T20:14:33Z"
"_-s0PEOP-1Y","Our Galaxy Could Be Full of Exoplanets with Oceans | SciShow News","5m 18s","2020-06-26T19:45:31Z"
prUTbNMAoD0,"3 Medical Breakthroughs from the International Space Station","6m 52s","2020-06-23T19:00:16Z"
etN5rKMV9bs,"Dust Could Turn Extreme Planets Habitable | SciShow News","6m 7s","2020-06-19T19:00:16Z"
BBZB_FauMoo,"Mars Express: Triumph From Disaster","6m 10s","2020-06-16T19:00:03Z"
xD2Un7Fjdck,"We Still Can't Find the First Stars in the Universe | SciShow News","5m 45s","2020-06-12T19:02:57Z"
UcNxUNh0vD8,"How to Kill a Galaxy","5m 19s","2020-06-09T20:41:17Z"
_xTalJ4Irtk,"This Collision Could Have Created the Solar System | SciShow News","6m 18s","2020-06-06T01:00:14Z"
E2_yl6bJmHQ,"The Key to Finding Life Elsewhere in the Universe: Purple Planets?!?","5m 38s","2020-06-03T23:41:33Z"
"aLh0Pg-7DQI","No, We Didn't Discover a Bizarro Universe | SciShow News","5m 54s","2020-05-29T19:00:00Z"
PivJJpx0u50,"The Cosmic Lasers That Form in Outer Space","6m 26s","2020-05-26T19:00:05Z"
7b3vNhQDavg,"The Equator Is a Bad Place for These Rocket Launches","4m 27s","2020-05-22T19:00:03Z"
6eqFVAGBywQ,"These Stars Are Being Eaten Alive from the Inside","5m 58s","2020-05-19T22:17:00Z"
HebU9N1xqT8,"Carbon on the Moon Hints That It Didn’t Form Like We Thought | SciShow News","5m 48s","2020-05-15T23:04:42Z"
RyYx2NzFDuY,"How the Movement of Other Planets Affects Earth — Yes, Really","7m 4s","2020-05-12T23:39:38Z"
WdWfk6DZYH8,"Turns Out, the Sun Is... Pretty Chill | SciShow News","6m 21s","2020-05-08T21:43:05Z"
bbHFnvoMKnU,"Mercury Is So Hot, It’s Making Ice","5m 23s","2020-05-05T20:53:10Z"
msBCjIISIjY,"How Space Tech Is Changing Life on Earth: 2020 Edition","6m 26s","2020-05-01T19:28:25Z"
u9I0j_D2oSw,"How Climate Change Is Creating More Space Junk","5m 5s","2020-04-29T23:39:05Z"
VQJmhUmcRjs,"3 Ways We Know What the Ancient Solar System Was Like","6m 4s","2020-04-24T20:44:42Z"
1pTES_NRGvg,"The Secret Behind Those Beautiful Hubble Images","7m 12s","2020-04-21T22:00:56Z"
GaHZ_uiqgjM,"What We’re Learning from the Brightest Supernova Ever Seen | SciShow News","6m 10s","2020-04-17T20:02:28Z"
8Uvgh4gYzlw,"Could You Get Pregnant in Space?","6m 14s","2020-04-14T22:15:33Z"
"00tquU-Pdqg","3 Times We Captured Physical Pieces of the Sun","6m 35s","2020-04-10T19:00:00Z"
YGVW4BaA0qA,"What If the Universe Isn't Uniform?","5m 11s","2020-04-07T19:00:13Z"
"F-Iwuy31KC4","Old Voyager Data Has New Secrets About Uranus | SciShow News","5m 51s","2020-04-03T19:00:10Z"
XARgFiLP0oc,"Does Mars Need ""The Cloud""?","5m 21s","2020-03-31T20:26:38Z"
"2cm-7GbP-PY","How to Study String Theory Using X-Rays | SciShow News","4m 42s","2020-03-27T19:44:46Z"
tFPCS3rNTDo,"How Earth’s Tides Gave Us Life As We Know It","6m 29s","2020-03-24T22:31:41Z"
R4Y4bs_U0lI,"How Slime Mold Is Tackling Mysteries of Cosmology | SciShow News","6m 27s","2020-03-20T21:54:23Z"
KYAsqgKyk8c,"Jupiter Is a Jerk… and Also Our Friend","5m 3s","2020-03-17T22:51:14Z"
2n2fKoNyEnw,"How Bad Are Satellite Constellations for Astronomy? | SciShow News","4m 58s","2020-03-13T20:26:48Z"
"dku-cIfXtQE","How Jupiter's Moons Showed Us the Speed of Light","5m 54s","2020-03-10T19:14:14Z"
Id_oueTNq2E,"Astronomers Just Discovered the Biggest Explosion Ever","6m 28s","2020-03-06T22:29:50Z"
tyyFfUapMdc,"The First Results from NASA's Insight Lander! | SciShow News","5m 58s","2020-02-28T20:20:56Z"
gr3RjZneLI0,"Starquakes Could Be Behind 3 Cosmic Mysteries","6m 40s","2020-02-25T20:00:03Z"
XjzmQmTl568,"Betelgeuse Isn’t Just Dim: It’s Lopsided | SciShow News","6m 23s","2020-02-21T20:00:03Z"
j69SIMEzBC4,"3 Historic Firsts in Asteroid Exploration","6m 20s","2020-02-18T20:00:04Z"
6UbYIyRZ8OU,"How Pluto's Heart Makes Its Atmosphere Spin Backward | SciShow News","6m 21s","2020-02-14T20:00:00Z"
"w-nfF7bK34Y","Why Space Over South America is Deadly for Satellites","6m 14s","2020-02-11T20:00:12Z"
"AxPOGKR-jHk","Astronomers Captured Our Sun in the Highest Resolution Ever | SciShow News","6m 55s","2020-02-07T20:14:46Z"
n5Dh1Vpl2sI,"The Old Sailors' Tool That Saved Apollo 13","6m 23s","2020-02-04T20:00:05Z"
qlziiCjI2Gk,"The Legacy of the Spitzer Space Telescope | SciShow News","6m 39s","2020-01-31T20:00:14Z"
"h4TTx-aBCt0","Could Life Survive Without a Star?","6m 8s","2020-01-28T20:00:03Z"
"SqMHZ174-lY","There's Apparently an Asteroid Between Mercury and Venus | Space News","5m 27s","2020-01-24T20:00:07Z"
"Y-NGUOI6tP0","How Levitating Dust Shapes Airless Worlds","5m 53s","2020-01-21T20:00:02Z"
5gxyCWabJQ0,"Get Ready for a New Star in the Night Sky! | SciShow News","5m 36s","2020-01-17T23:10:35Z"
RjXw79ihLCc,"This Little-Known Lab Is Changing the Future of Space","6m 20s","2020-01-14T20:00:02Z"
Dn2iVpF7xls,"How Doctors on Earth Stopped a Medical Emergency in Space","5m 19s","2020-01-10T21:57:35Z"
"Vd2B0I7HU-A","How to (Maybe) Find Your Own Little Amazing Meteorite","6m 3s","2020-01-07T20:00:05Z"
yxtImOFA6A8,"Future Space News of 2020","6m 28s","2020-01-03T20:00:07Z"
Ag4TqJe8qWc,"How Long Will the Voyager Spacecraft Last?","6m 22s","2019-12-31T20:00:00Z"
dY7XlaF_C3w,"The Brightest, Biggest Space News of 2019!","6m 36s","2019-12-27T20:00:04Z"
qNFOv_qalq4,"New Discoveries from Our Second Interstellar Visitor | SciShow News","5m 27s","2019-12-20T20:00:08Z"
CgYRQbk4i34,"How Two Dead Stars Sparked a New Field of Astronomy","7m 8s","2019-12-17T20:00:00Z"
EtID03J37G4,"First Results from the Probe That Went to the Sun",6m,"2019-12-13T20:00:01Z"
TNsK_whMW5c,"The Invisible Gas That Gave Us Galaxies","7m 5s","2019-12-10T20:00:05Z"
ot8qx3AA8fw,"Planets Could Form Around Black Holes! | SciShow News","7m 21s","2019-12-06T22:59:55Z"
KWsAk9V5DaY,"3 Ways to Slingshot a Star","5m 40s","2019-12-03T21:11:54Z"
7tQAyhmnOsw,"This Star Just Won't Stop Exploding!","6m 28s","2019-11-26T20:00:01Z"
PyW5YT4Aizw,"Something Is Creating and Removing Oxygen on Mars | SciShow News","6m 5s","2019-11-22T21:57:20Z"
"wtT-rjl8lEA","Where Do the Biggest Galaxies Come From?","5m 57s","2019-11-19T20:02:10Z"
_tks_UekfBo,"We've Never Seen a Pulsar Explode Like This | SciShow News","6m 57s","2019-11-15T20:00:03Z"
084tu6Y5geY,"Other Worlds on Earth: Preparing for Space from Home","6m 3s","2019-11-12T20:26:12Z"
U9ki3dkUiag,"Voyager 2’s Notes from Interstellar Space | SciShow News","6m 28s","2019-11-08T20:22:49Z"
mStJZnyz_z0,"What to Do With All This Space Poo","7m 4s","2019-11-05T20:00:12Z"
jr6kqGovhww,"The Solar System Might Have a New Dwarf Planet! | SciShow News","5m 16s","2019-11-01T23:01:09Z"
3ERecxQfKHU,"This Amazing Mission Almost Failed After Launch","7m 9s","2019-10-29T22:44:42Z"
GfsKUjKU1OY,"The Surprising Secrets of Destroyed Exoplanets | SciShow News","7m 18s","2019-10-25T19:09:50Z"
0n2xcFDEjk8,"What's Stopping the James Webb Space Telescope?","5m 14s","2019-10-22T19:00:00Z"
"0quMbhW-x-Q","Using Galaxy Clusters to Look Into the Past","6m 35s","2019-10-18T19:00:00Z"
9XuNi4RMqjI,"Brown Dwarfs: Space's Strangely Important Oddballs","6m 33s","2019-10-15T19:00:01Z"
vt34StQPICI,"The Milky Way's Black Hole Burped 3.5 Million Years Ago","5m 38s","2019-10-11T19:00:09Z"
WcjImCKFkQM,"3 Ridiculously Extreme Black Holes","6m 33s","2019-10-08T19:14:48Z"
0BYftKyWFcc,"Planet 9 Could Be a Black Hole?! | SciShow News","6m 47s","2019-10-04T19:00:00Z"
"Y220vVJCp-g","The Future of CubeSat Propulsion","6m 10s","2019-10-01T19:00:02Z"
dVvoTAKrpuQ,"Did This Ancient Asteroid Cause an Ice Age? | SciShow News","6m 10s","2019-09-27T23:30:17Z"
oFzH8rlabjU,"How Wiretapping Helped Transform Astronomy","5m 17s","2019-09-24T19:00:07Z"
o41aXQbDAgA,"We Found Water on a Habitable Zone Exoplanet","4m 50s","2019-09-20T19:00:06Z"
oXp2h7XyKYA,"3 Weird Meteorites (Whose Weirdness Was Instructive)","6m 22s","2019-09-17T19:00:10Z"
"VYSDdTKU-54","What Happened to India's Moon Lander? | SciShow News","5m 46s","2019-09-13T20:21:12Z"
bvBKvBjFPd4,"Why Venus Is THE WORST","6m 4s","2019-09-10T20:21:29Z"
b0mTF5EgdU8,"The James Webb Space Telescope Is Assembled! Finally! | SciShow News","5m 5s","2019-09-06T19:51:08Z"
wGeKWOD468k,"Why Solar Eclipses Create Those Crescent-Shaped Lights","4m 15s","2019-09-03T19:00:10Z"
wyADzfkIgBs,"Neutron Star, Meet Black Hole","5m 9s","2019-08-30T19:00:08Z"
Isn7FoJvtRY,"The Electric Thruster That Could Send Humans to Mars","6m 24s","2019-08-27T19:00:03Z"
fc8noVxn42Q,"A Baby Planet May Have Once Smashed Into Jupiter | SciShow News","6m 11s","2019-08-23T19:00:05Z"
zOfGEDGdCxs,"This Reaction Could Let Us Live on Mars","5m 22s","2019-08-20T19:00:13Z"
mJMWbzDYoTg,"Dark Matter May Have Come Before the Big Bang?! | SciShow News","6m 39s","2019-08-16T19:00:04Z"
l7M2pBDQa2E,"Cruithne, the Asteroid With a Horseshoe Orbit","5m 37s","2019-08-13T19:20:41Z"
CBUHYyskj2Q,"This Hot Jupiter Is Leaking Metal! | SciShow News","6m 11s","2019-08-09T19:00:00Z"
YBZ0x6QOPjE,"3 Bizarre Projects That Could Transform Exploration | NIAC 2019","7m 3s","2019-08-06T19:00:02Z"
yc2z27Btcfw,"Three New Exoplanets Close to Home","4m 19s","2019-08-02T19:00:05Z"
"Asc-tArn0nk","How Cosmic Rays and Balloons Started Particle Physics","5m 31s","2019-07-30T20:27:08Z"
B8L51fzGxaM,"The Secrets to Living on Mars: Wine and Aerogel? | SciShow News","7m 47s","2019-07-26T20:09:10Z"
"uwZUhJ3vH-U","The Biggest Moon Discoveries of the Last Decade","7m 23s","2019-07-23T19:00:11Z"
tBujHxvmdPQ,"This Image Might Show Exomoons Forming! | SciShow News","6m 55s","2019-07-19T19:00:05Z"
X1H8YB320m4,"Here's What It Took to Put Humans on the Moon | Compilation","23m 22s","2019-07-16T19:00:09Z"
INutKAWisX0,"Meet the Sea Dragon: The Biggest Rocket Ever Designed","5m 34s","2019-07-12T19:00:02Z"
MV_0ns3JRV4,"How We Discovered the Milky Way's Black Hole","7m 23s","2019-07-09T19:55:50Z"
74uAWOuXT7g,"We're Sending a Drone to Saturn's Moon Titan! | SciShow News","4m 48s","2019-07-05T19:40:32Z"
MzKizDQCFm8,"This Tank of Water Could Change Physics Forever","5m 29s","2019-07-02T19:00:00Z"
FUQ6pMn7M8Y,"Say Hello to NASA's Newest Sun Missions | SciShow News","5m 59s","2019-06-28T21:26:40Z"
CdLcbAeE0JI,"How Tech Designed for Space Is Saving Lives on Earth","6m 53s","2019-06-25T19:00:01Z"
eWKlCh3vwDc,"NASA Wants to Capture Asteroids…in Bags (And Other New Tech)","6m 55s","2019-06-21T19:00:03Z"
MENBDSX6YNU,"Why We're Building Underground Telescopes","6m 48s","2019-06-18T19:00:02Z"
q9zVmG7PaQ4,"That Galaxy With No Dark Matter? It's Probably Not Real | SciShow News","7m 55s","2019-06-14T19:00:08Z"
6LE86k8_Nog,"3 Ways the Milky Way Will Change During Your Lifetime","6m 15s","2019-06-11T19:09:01Z"
Zg9Jio5lGWg,"They're Calling It ""The Forbidden Planet""","5m 17s","2019-06-07T21:00:05Z"
"ySKIm7k1-18","Space Exploration Isn’t Great for the Earth (But It Could Be)","8m 16s","2019-06-04T19:00:06Z"
1Dn_Nd2Tsz4,"How Origami Could Change Rocket Designs","5m 11s","2019-05-31T19:00:00Z"
oAqhNmLmY7g,"5 Spacecraft That Got a New Lease on Life","5m 59s","2019-05-28T21:00:04Z"
epF0Wtlv4eg,"Pluto Might Have a Liquid Water Ocean?! | SciShow News","7m 22s","2019-05-24T21:44:36Z"
rZ2sQo2Pe8M,"3 Myths About Astronaut Food","6m 21s","2019-05-21T21:00:03Z"
EjD4DeEUqdc,"Meet Blue Moon: Blue Origin's Lunar Lander | SciShow News","5m 43s","2019-05-17T20:06:34Z"
sy8l0jkIeQ4,"How Long Can Humans Outrun Extinction?","12m 44s","2019-05-14T19:23:03Z"
J0Tp9FKLWpY,"The Imaginary Future Asteroid That Hit NYC","8m 13s","2019-05-10T19:26:46Z"
"nd1NXto-JDc","The Coolest Space Mission You May Have Never Heard Of","5m 16s","2019-05-07T19:42:36Z"
"Ztrfmn-GtCM","Why Physics Can't Totally Explain the Universe's Expansion | SciShow News","7m 35s","2019-05-03T19:52:33Z"
_D7rFxr5DKE,"3 Amazing Objects to Check Out with Your New Telescope","6m 38s","2019-04-30T21:34:40Z"
7lJkRCrfW0E,"How Scientists Found the First Type of Molecule in the Universe | SciShow News","5m 47s","2019-04-26T19:00:00Z"
9HLqkJsXtM4,"Maybe Life Doesn't Need Water, After All","6m 38s","2019-04-23T19:00:01Z"
CLFYcyVK7kM,"How to Take a Picture of a Black Hole | SciShow News","6m 36s","2019-04-19T19:58:17Z"
lsgvlhhWe3g,"Why Astronomy Hasn't Really Changed Since the 1900s","5m 45s","2019-04-17T00:04:36Z"
8qwb4WSoNQ8,"The Most Metal Planet Fragment Ever","5m 34s","2019-04-12T19:00:00Z"
39yQ_6QpW5k,"How We Could Study the First Nanoseconds of the Universe","5m 27s","2019-04-09T19:00:00Z"
"ZG-ogTnQeig","Updates on the Hunt for Dark Matter | SciShow Space News","7m 15s","2019-04-05T19:30:02Z"
YWsWupdt5V0,"Why Our Solar System Is Weirder Than You'd Think","6m 37s","2019-04-02T19:36:08Z"
32ySOtDplsA,"Spotted: One of the Fastest Pulsars Ever Seen | SciShow News","6m 51s","2019-03-30T03:20:07Z"
JxISBhMBDD4,"The Most Stable Neighborhoods in the Universe","6m 12s","2019-03-26T19:00:02Z"
wzfu5pYv63c,"New Surprises from the Asteroid Bennu | SciShow News","6m 34s","2019-03-22T19:00:08Z"
"-k1zB-65SA4","Could We Actually Detect Life on Other Planets?",7m,"2019-03-19T19:00:00Z"
VKfxKem5U6Q,"Israel Is Getting Ready for Their First Moon Landing! | SciShow News","5m 53s","2019-03-16T00:01:17Z"
qDK39DtYOeY,"3 Solar Systems Scientists Still Don't Understand","6m 45s","2019-03-12T19:00:06Z"
Y_qgxuGqlsc,"We May Have Found Mars's Ancient, Underground Lakes | SciShow News","6m 57s","2019-03-08T20:00:07Z"
8r7BU38wPA4,"How to Catch a Supernova Rerun","4m 44s","2019-03-05T20:00:00Z"
RENOwwuhKGw,"We Just Shot an Asteroid... for Science! | Space News","6m 8s","2019-03-01T20:00:03Z"
9NOW3AormJc,"Life on an Eyeball Planet? It's Possible","6m 2s","2019-02-26T20:00:00Z"
_sBJ_tSn0Mk,"Could We Have Saved the Opportunity Rover? | SciShow News","4m 39s","2019-02-22T20:00:07Z"
DjaMxKkXUZM,"Has Saturn Had More than One Ring System?","6m 52s","2019-02-19T20:00:00Z"
dJbRqURfZ4A,"MU69 is Flat, and No One Knows Why | SciShow News","5m 39s","2019-02-15T20:28:45Z"
34rTauXy80o,"The Universe Is Expanding... But Not Everywhere","5m 12s","2019-02-12T20:00:00Z"
s60EETmCizI,"Dark Energy Could Rip the Universe Apart | SciShow News","5m 36s","2019-02-08T20:39:39Z"
aNK9kL2tBts,"The Giant, Amazing Machines NASA Built for the Shuttle","5m 39s","2019-02-05T20:00:02Z"
23Q_sC1xP2k,"The Moon's Birth May Have Given Earth Ingredients for Life | SciShow News","6m 44s","2019-02-01T20:30:46Z"
GcfF40CPdl0,"The Impossible Element Hiding in the Sun","6m 27s","2019-01-29T20:00:00Z"
8vJJ0DxazDU,"Giant Stars Don't Follow the Rules | SciShow News","6m 43s","2019-01-25T20:00:00Z"
JgguyVCxRaU,"Our Startling First Glimpse of the Far Side of the Moon","5m 26s","2019-01-22T20:00:02Z"
0RfnOLANos4,"Our First Glimpse of a Newborn Supernova? | SciShow News","5m 4s","2019-01-18T20:00:02Z"
SCPMhVhFNdY,"Why Does It Take So Long to Get to Mercury?","5m 58s","2019-01-15T20:00:02Z"
eOOoEMVt0As,"We Just Landed on the Far Side of the Moon for the First Time! | SciShow News","5m 57s","2019-01-11T20:00:04Z"
9xh1ZlemXYk,"Are There Planets More Habitable Than Earth?","6m 10s","2019-01-08T20:00:00Z"
"-6yqYGRSa6I","Future Space News of 2019","5m 24s","2019-01-04T20:00:00Z"
"0o3mBYa-tFI","3 of the Most Peculiar Supernovas","5m 57s","2019-01-01T20:00:00Z"
C30gxc6TWuY,"Everything You Need to Know About Living on Mars","28m 45s","2018-12-25T20:00:00Z"
"D96bv-c23yE","Get Ready: New Horizons Is Approaching Its Next Target | SciShow News","5m 30s","2018-12-21T20:00:00Z"
6gH1fXi8HeY,"Why It's So Hard to Land on Mars","6m 43s","2018-12-18T20:29:08Z"
g9uy0mrEWpU,"No, We Did Not Just Solve Dark Matter and Dark Energy | SciShow News","5m 35s","2018-12-14T20:00:05Z"
hmHcsWXI_5E,"3 Ways We Could Get Clean Energy from the Moon","5m 37s","2018-12-11T20:02:32Z"
9fg8pSfIoXE,"NASA Just Arrived at an Asteroid! | SciShow News","5m 56s","2018-12-07T21:07:18Z"
zoq6AamsXMQ,"The Milky Way Is Missing Satellite Galaxies","5m 29s","2018-12-04T20:00:09Z"
w8jK5XVJWX0,"InSight Landed on Mars! What's Next? | SciShow News","5m 25s","2018-11-30T20:00:05Z"
SI4fQElsbiY,"3 of the Strangest Mountains in the Solar System","5m 25s","2018-11-27T21:14:30Z"
i_PCaRn2xoE,"This New Star Is a Ticking Time Bomb | SciShow News","5m 37s","2018-11-23T20:00:03Z"
AzoEdgzH7vU,"3 of the Universe's Most Extreme Galaxies","5m 48s","2018-11-20T20:00:00Z"
"WlRZ9-e7Amg","The Mysterious Ridges Near Pluto's Heart","6m 17s","2018-11-16T22:00:03Z"
Mlt7W6QDqvI,"How Going to Space Changes the Way You Think Forever","6m 37s","2018-11-13T20:00:00Z"
v8NHjaRydro,"What We Learned from the Kepler Space Telescope | SciShow News","5m 43s","2018-11-09T20:00:05Z"
"F7XFizywx-k","Do Exoplanets Have Rings?",6m,"2018-11-06T20:00:00Z"
n7EAwOdKR8o,"Buzzed By a Weird Blue Asteroid","4m 48s","2018-11-02T19:00:08Z"
kEftiS7lCKo,"Why Venus Could Doom 'Habitable' Exoplanets","4m 37s","2018-10-30T19:00:08Z"
Dg3dIhevnhU,"Could Complex Life Survive on Mars? | SciShow News","5m 41s","2018-10-26T19:11:39Z"
XJ0vmlBVGX4,"How We Accidentally Discovered Gamma-Ray Bursts","4m 36s","2018-10-23T22:36:10Z"
m9A87b0IDVU,"3 Space Mission Problems in a Week | SciShow News","5m 31s","2018-10-19T19:00:06Z"
"1-6Str9V26g","Take a Ride on the Interplanetary Superhighway","6m 20s","2018-10-16T22:18:47Z"
7PDlsn9TH8c,"We May Have Found the First Exomoon! | SciShow News","5m 35s","2018-10-12T23:41:55Z"
oCO8Kdun3JQ,"What Knocked Over Uranus? And Two Other Mysteries","6m 31s","2018-10-09T19:00:04Z"
kxJd6RbcsgU,"New Evidence for Planet 9! | SciShow News",6m,"2018-10-05T19:00:06Z"
"21Q-fBUxbMo","The 100-Year Mystery of the Diffuse Interstellar Bands","4m 52s","2018-10-02T19:00:00Z"
GRtHx7dkTKY,"Nuclear Pasta May Be the Strongest Material Ever | SciShow News","5m 10s","2018-09-28T19:00:01Z"
aQEsypmCo1E,"The Sorry State of Dark Matter Alternatives","6m 14s","2018-09-25T19:00:01Z"
8kimML8PAbg,"Found: Dozens of Ancient Cryovolcanoes on Ceres! | SciShow News","6m 5s","2018-09-21T19:00:00Z"
ZoSmRqWSnFs,"To Study the Universe, This Town Still Bans Cell Phones","6m 19s","2018-09-18T20:49:39Z"
3MYEJHB9Ly4,"The Milky Way May Have a Disk of Black Holes","5m 31s","2018-09-14T19:00:01Z"
K3OZIH2GAPw,"The Oldest Planet Ever Discovered","5m 20s","2018-09-11T19:00:01Z"
pMwUA82mj7M,"New Evidence of Water on Jupiter! | SciShow News","5m 10s","2018-09-07T19:00:04Z"
NQxc0EV7HQ8,"The Strange Case of the Hypatia Stone","6m 34s","2018-09-04T19:00:04Z"
m8V38j1JCAE,"A New Kind of Northern Light | SciShow News","5m 6s","2018-08-31T19:00:04Z"
EBxRGGvgQak,"Why We've Only Ever Seen the Sun's Poles Once","4m 53s","2018-08-28T19:00:02Z"
cDsMoxBjjEU,"Solving Mysteries with the Ancient Galaxies Next Door | SciShow News","4m 56s","2018-08-24T19:00:01Z"
"u6wG7Ga-RtE","Red Nugget Galaxies: The Universe's Ultimate Survivors","6m 19s","2018-08-21T19:00:05Z"
adA1CosKY8g,"We're Heading to the Sun! | SciShow News","5m 50s","2018-08-17T19:00:00Z"
Flx6D0EKYLw,"The Deep Space Network: A Communication Hub That Also Does Science!","5m 39s","2018-08-14T19:00:00Z"
"jWrk3U--6c0","Spotted: The First Inside-Out Planetary Nebula | SciShow News","5m 41s","2018-08-10T19:00:06Z"
4NkwRvOhDiQ,"Why Is Neptune So Blue? And 3 Other Mysteries an Orbiter Could Solve","6m 24s","2018-08-07T19:12:17Z"
"NWqT7Zt-BEg","The Moon May Have Once Been Habitable! | SciShow News","5m 13s","2018-08-03T19:00:02Z"
XKD0pFYewu4,"This Star Might Be Hiding Undiscovered Elements | Przybylski’s Star","5m 52s","2018-07-31T19:00:01Z"
5RqQNMW5b6M,"The Hunt for the First Neutrinos in the Universe | Cosmic Neutrino Background","6m 46s","2018-07-27T19:00:01Z"
b8eNOOqi258,"Why Was Mars's Underground Lake So Hard to Find? | Breaking News!","5m 10s","2018-07-25T19:14:18Z"
khjEZnd7rZU,"Why Scientists Tracked One Neutrino Across the Universe","6m 9s","2018-07-20T19:00:03Z"
vEiSZaRnfIg,"Why Does Venus Spin Backwards?","7m 9s","2018-07-17T19:00:06Z"
g1l_PsQNJas,"Meet the Milky Way's Last Big Meal: The Sausage Galaxy","6m 28s","2018-07-13T20:44:41Z"
JlYgFM9ndd4,"How Much Does the Sun Affect Earth's Climate?","4m 47s","2018-07-10T19:00:00Z"
7wqCrBXRYy8,"We Just Took the First Image of a Baby Planet!","5m 27s","2018-07-06T21:30:54Z"
"MFd9DK-OR5w","3 Weird Stars You Can See with the Naked Eye","6m 51s","2018-07-03T19:00:03Z"
GwD7Ij9hJmE,"We May Have Just Found the Universe's Missing Baryonic Matter","5m 10s","2018-06-29T19:00:01Z"
4HSb3DRh4xE,"Move Over, Mars: We Could Farm on Asteroids!","5m 42s","2018-06-26T19:00:01Z"
"_A5U-ANoBro","Will the Opportunity Rover Survive This Dust Storm?","5m 58s","2018-06-22T19:18:45Z"
koaGqMF8sLI,"We Don't Actually Know Where the Sun Came From","6m 57s","2018-06-19T19:00:04Z"
qyJ80V6dzMg,"Curiosity Found Organic Molecules on Mars! Now What?","6m 8s","2018-06-15T19:22:02Z"
iwDK18bcUz4,"How Can the Universe Be Flat?","5m 39s","2018-06-12T19:00:02Z"
_1_PvNtXIKI,"Earth Used to Have 19-Hour Days (and Pluto Has Dunes!)","6m 22s","2018-06-08T19:26:08Z"
"7fdHN-DNjK8","Project Daedalus: Our 1970s Plan for Interstellar Travel","5m 15s","2018-06-05T19:00:01Z"
sfR6ESMVh0c,"Why Pluto Might Be a Billion Comets","5m 33s","2018-06-01T19:00:05Z"
TFTSORiJt1U,"The First Exoplanets Were Found Around... a Pulsar?","6m 7s","2018-05-29T19:00:06Z"
vcOmHr1YjZc,"There's an Interstellar Asteroid Hiding Near Jupiter","6m 11s","2018-05-25T20:04:18Z"
5ZA5lql9JUw,"The Weird Optical Illusion that Changes the Moon's Size","5m 42s","2018-05-22T19:00:00Z"
Jmr9G5bFYCI,"We Detected Water Plumes on Europa... 20 Years Ago",5m,"2018-05-18T19:20:17Z"
Lr7DRhY5DwI,"3 Things We Still Don't Understand About the Milky Way","5m 42s","2018-05-15T19:00:00Z"
Hq9dQXUCFzk,"Is There Really An Infinite Multiverse? | Stephen Hawking's Last Paper","5m 20s","2018-05-11T19:10:33Z"
GrPifMUUOeA,"What If the Universe Was Shaped Like a Donut?","7m 1s","2018-05-08T19:00:02Z"
7OQT3EdI6Kg,"The InSight Lander Is Going to Mars! Here's Why:","5m 25s","2018-05-04T19:00:00Z"
Omo_fnPK9Ts,"Fermi Bubbles: Our Galaxy's Giant Gamma Ray Mystery","4m 31s","2018-05-01T19:00:02Z"
YUHygAGhan4,"A New Origin Story for Mars's Moons","5m 43s","2018-04-27T19:51:38Z"
CjoKQWJFPQ8,"What's It Like at the Edge of the Solar System?","5m 23s","2018-04-24T19:00:00Z"
LAnxTbGfWGQ,"NASA Just Launched a New, Planet-Hunting Telescope!","5m 45s","2018-04-20T19:00:01Z"
7wC8LVRgZW8,"What We Learned by Putting Cars on the Moon","7m 1s","2018-04-17T19:00:02Z"
"X4h-Ys3vuVg","There Are Planet-Sized 'Tornadoes' on the Sun?!","5m 15s","2018-04-13T21:51:09Z"
BBciogMBDZo,"3 Unique Rovers for Extreme Worlds","6m 5s","2018-04-10T19:00:00Z"
rTnkLBSLkI0,"Meet Icarus: The Farthest Star We've Ever Seen","6m 6s","2018-04-06T19:00:03Z"
"wpE4A3-lo-M","Neutron Stars Just Keep Getting Weirder","5m 18s","2018-04-03T19:00:11Z"
_eS4fz2IoaE,"We Just Found a Galaxy with Almost No Dark Matter","5m 31s","2018-03-31T00:01:05Z"
8fJnPcxxfDM,"Space Guns Don't Work (But We Built One Anyway)","5m 55s","2018-03-27T19:00:01Z"
"-3iFozbw_pE","Celebrating Stephen Hawking's Most Famous Discoveries","6m 44s","2018-03-23T19:00:00Z"
6HUOumDJeAQ,"Thrusters That Eat Teflon! | Pulsed Plasma Thrusters","5m 55s","2018-03-20T19:00:00Z"
AYhHAFUmLew,"We Found Superconductors in Meteorites!","5m 43s","2018-03-16T19:00:01Z"
k3TVlpzd0sM,"What Happens to Your Body If You Die on Mars?","4m 34s","2018-03-13T19:00:05Z"
A0equHVVaeY,"New Jupiter Discoveries from the Juno Mission!","6m 11s","2018-03-09T20:00:20Z"
jdyH8Cbt4no,"Why Mars Rovers Don't Study Water","4m 28s","2018-03-06T20:00:04Z"
